gene	retained
NPIPB15	TRUE
NPIPB2	FALSE
NPL	TRUE
NPLOC4	TRUE
NPM2	TRUE
NPM3	TRUE
NPNT	TRUE
NPPA	FALSE
NPPB	FALSE
NPPC	TRUE
NPR1	TRUE
NPR2	TRUE
NPR3	TRUE
NPRL2	TRUE
NPRL3	TRUE
NPS	TRUE
NPSR1	TRUE
NPTN	TRUE
NPTX1	TRUE
NPTX2	TRUE
NPTXR	TRUE
NPVF	TRUE
NPW	TRUE
NPY	FALSE
NPY1R	TRUE
NPY2R	FALSE
NPY5R	TRUE
NQO1	TRUE
NQO2	TRUE
NR0B1	FALSE
NR0B2	TRUE
NR1D1	TRUE
NR1D2	TRUE
NR1H2	TRUE
NR1H3	TRUE
NR1H4	TRUE
NR1I2	TRUE
NR1I3	TRUE
NR2C1	TRUE
NR2C2	TRUE
NR2C2AP	TRUE
NR2E1	FALSE
NR2E3	FALSE
NR2F1	TRUE
NR2F2	TRUE
NR2F6	TRUE
NR3C1	TRUE
NR3C2	TRUE
NR4A1	TRUE
NR4A2	TRUE
NR4A3	TRUE
NR5A1	TRUE
NR5A2	TRUE
NR6A1	TRUE
NRAP	TRUE
NRARP	TRUE
NRAS	TRUE
NRBF2	TRUE
NRBP2	TRUE
NRCAM	TRUE
NRDC	TRUE
NRDE2	TRUE
NREP	TRUE
NRF1	TRUE
NRG1	TRUE
NRG2	FALSE
NRG3	TRUE
NRG4	FALSE
NRGN	TRUE
NRIP1	TRUE
NRIP3	TRUE
NRK	TRUE
NRL	TRUE
NRM	TRUE
NRN1	TRUE
NRN1L	TRUE
NRP1	TRUE
NRP2	TRUE
NRROS	TRUE
NRSN1	TRUE
NRSN2	TRUE
NRTN	TRUE
NRXN1	TRUE
NRXN2	TRUE
NRXN3	TRUE
NSA2	TRUE
NSD1	TRUE
NSD2	TRUE
NSD3	TRUE
NSDHL	TRUE
NSF	TRUE
NSFL1C	TRUE
NSG1	TRUE
NSG2	FALSE
NSL1	TRUE
NSMAF	TRUE
NSMCE1	TRUE
NSMCE2	TRUE
NSMCE3	TRUE
NSMCE4A	TRUE
NSMF	TRUE
NSUN2	TRUE
NSUN3	TRUE
NSUN4	TRUE
NSUN5	TRUE
NSUN6	TRUE
NSUN7	TRUE
NT5C	TRUE
NT5C1A	FALSE
NT5C1B	FALSE
NT5C2	TRUE
NT5C3B	TRUE
NT5DC1	TRUE
NT5DC2	TRUE
NT5DC3	TRUE
NT5DC4	TRUE
NT5E	TRUE
NT5M	TRUE
NTAN1	TRUE
NTF3	TRUE
NTHL1	TRUE
NTM	TRUE
NTMT1	TRUE
NTN1	TRUE
NTN3	FALSE
NTN4	TRUE
NTNG1	TRUE
NTNG2	TRUE
NTPCR	TRUE
NTRK1	TRUE
NTRK2	TRUE
NTRK3	FALSE
NTS	TRUE
NTSR1	TRUE
NTSR2	FALSE
NUAK1	TRUE
NUAK2	TRUE
NUB1	TRUE
NUBP1	TRUE
NUBP2	TRUE
NUBPL	TRUE
NUCB1	TRUE
NUCB2	TRUE
NUCKS1	TRUE
NUDC	TRUE
NUDCD1	TRUE
NUDCD2	TRUE
NUDCD3	TRUE
NUDT1	TRUE
NUDT10	TRUE
NUDT11	FALSE
NUDT12	TRUE
NUDT13	TRUE
NUDT14	TRUE
NUDT15	TRUE
NUDT16	TRUE
NUDT16L1	TRUE
NUDT17	TRUE
NUDT18	TRUE
NUDT19	TRUE
NUDT2	TRUE
NUDT21	TRUE
NUDT22	TRUE
NUDT3	TRUE
NUDT5	TRUE
NUDT7	TRUE
NUDT8	TRUE
NUDT9	TRUE
NUF2	TRUE
NUFIP2	TRUE
NUGGC	TRUE
NUMA1	TRUE
NUMB	TRUE
NUMBL	TRUE
NUP107	TRUE
NUP133	TRUE
NUP153	TRUE
NUP155	TRUE
NUP160	TRUE
NUP188	TRUE
NUP205	TRUE
NUP210	TRUE
NUP210L	FALSE
NUP214	TRUE
NUP35	TRUE
NUP37	TRUE
NUP42	TRUE
NUP43	TRUE
NUP50	TRUE
NUP54	TRUE
NUP58	TRUE
NUP62	TRUE
NUP62CL	TRUE
NUP85	TRUE
NUP88	TRUE
NUP93	TRUE
NUP98	TRUE
NUPR1	TRUE
NUPR2	FALSE
NUS1	TRUE
NUSAP1	TRUE
NUTF2	TRUE
NUTM1	FALSE
NUTM2A	TRUE
NVL	TRUE
NWD1	TRUE
NWD2	FALSE
NXF1	TRUE
NXF3	FALSE
NXF5	FALSE
NXN	TRUE
NXNL1	FALSE
NXNL2	TRUE
NXPE1	TRUE
NXPE2	TRUE
NXPE3	TRUE
NXPE4	TRUE
NXPH1	TRUE
NXPH2	FALSE
NXPH3	TRUE
NXPH4	TRUE
NXT1	TRUE
NXT2	TRUE
NYAP1	TRUE
NYAP2	TRUE
NYNRIN	TRUE
NYX	FALSE
OAF	TRUE
OARD1	TRUE
OAS1	TRUE
OAS2	TRUE
OAS3	TRUE
OASL	TRUE
OAT	TRUE
OAZ1	TRUE
OAZ2	TRUE
OAZ3	TRUE
OBI1	TRUE
OBP2A	FALSE
OBSCN	TRUE
OBSL1	TRUE
OC90	TRUE
OCA2	TRUE
OCEL1	TRUE
OCIAD1	TRUE
OCIAD2	TRUE
OCLN	TRUE
OCM2	TRUE
OCRL	TRUE
OCSTAMP	TRUE
ODAM	TRUE
ODAPH	FALSE
ODC1	TRUE
ODF1	TRUE
ODF2	TRUE
ODF2L	FALSE
ODF3	FALSE
ODF3B	TRUE
ODF3L1	TRUE
ODF3L2	TRUE
ODF4	FALSE
ODR4	TRUE
OFD1	TRUE
OGA	TRUE
OGDH	TRUE
OGDHL	TRUE
OGFOD1	TRUE
OGFOD2	TRUE
OGFOD3	TRUE
OGFR	TRUE
OGFRL1	TRUE
OGG1	TRUE
OGN	TRUE
OGT	TRUE
OIP5	TRUE
OIT3	TRUE
OLAH	FALSE
OLFM1	TRUE
OLFM2	TRUE
OLFM3	FALSE
OLFM4	TRUE
OLFML1	TRUE
OLFML2A	TRUE
OLFML2B	TRUE
OLFML3	TRUE
OLIG2	TRUE
OLIG3	TRUE
OLR1	TRUE
OMA1	TRUE
OMD	TRUE
OMG	FALSE
OMP	TRUE
ONECUT1	TRUE
ONECUT2	TRUE
ONECUT3	FALSE
OOEP	FALSE
OOSP1	FALSE
OOSP2	FALSE
OOSP3	TRUE
OOSP4A	FALSE
OOSP4B	FALSE
OPA1	TRUE
OPA3	TRUE
OPALIN	FALSE
OPCML	FALSE
OPHN1	TRUE
OPLAH	TRUE
OPN1LW	FALSE
OPN1SW	TRUE
OPN3	TRUE
OPN4	FALSE
OPN5	FALSE
OPRD1	TRUE
OPRK1	FALSE
OPRL1	TRUE
OPRM1	FALSE
OPRPN	FALSE
OPTC	FALSE
OPTN	TRUE
OR10A2	FALSE
OR10A3	TRUE
OR10A4	TRUE
OR10A5	FALSE
OR10A6	FALSE
OR10A7	FALSE
OR10AD1	FALSE
OR10AG1	FALSE
OR10C1	FALSE
OR10D3	FALSE
OR10G2	FALSE
OR10G3	FALSE
OR10G4	FALSE
OR10G6	FALSE
OR10G7	FALSE
OR10G8	FALSE
OR10H1	FALSE
OR10H2	FALSE
OR10H3	FALSE
OR10H4	FALSE
OR10H5	FALSE
OR10J1	FALSE
OR10J5	FALSE
OR10K1	FALSE
OR10K2	FALSE
OR10P1	FALSE
OR10Q1	TRUE
OR10R2	FALSE
OR10S1	FALSE
OR10T2	FALSE
OR10V1	FALSE
OR10W1	FALSE
OR10X1	FALSE
OR10Z1	FALSE
OR11A1	FALSE
OR11G2	FALSE
OR11H4	FALSE
OR11H6	FALSE
OR11L1	FALSE
OR12D2	TRUE
OR12D3	FALSE
OR13A1	FALSE
OR13C3	FALSE
OR13C4	FALSE
OR13C5	FALSE
OR13C8	FALSE
OR13C9	FALSE
OR13D1	FALSE
OR13F1	FALSE
OR13G1	FALSE
OR13H1	FALSE
OR13J1	FALSE
OR14A16	FALSE
OR14A2	FALSE
OR14C36	FALSE
OR14I1	FALSE
OR14J1	TRUE
OR14K1	FALSE
OR1A1	FALSE
OR1A2	FALSE
OR1B1	FALSE
OR1C1	FALSE
OR1D2	FALSE
OR1D5	FALSE
OR1E1	FALSE
OR1G1	FALSE
OR1I1	FALSE
OR1J1	FALSE
OR1K1	FALSE
OR1L1	FALSE
OR1L3	FALSE
OR1L4	FALSE
OR1L6	FALSE
OR1L8	FALSE
OR1M1	FALSE
OR1N1	FALSE
OR1N2	FALSE
OR1Q1	FALSE
OR1S1	FALSE
OR1S2	FALSE
OR2A12	FALSE
OR2A14	FALSE
OR2A2	TRUE
OR2A25	FALSE
OR2A5	FALSE
OR2AE1	TRUE
OR2AG1	FALSE
OR2AG2	TRUE
OR2AJ1	FALSE
OR2AK2	FALSE
OR2AP1	FALSE
OR2AT4	FALSE
OR2B11	FALSE
OR2B2	FALSE
OR2B3	FALSE
OR2B6	FALSE
OR2C1	FALSE
OR2C3	FALSE
OR2D3	FALSE
OR2F1	TRUE
OR2F2	TRUE
OR2G2	FALSE
OR2G3	FALSE
OR2G6	FALSE
OR2H1	FALSE
OR2H2	FALSE
OR2I1P	TRUE
OR2J2	TRUE
OR2J3	FALSE
OR2K2	TRUE
OR2L13	FALSE
OR2L2	FALSE
OR2L3	FALSE
OR2L5	FALSE
OR2M2	FALSE
OR2M3	FALSE
OR2M4	FALSE
OR2M5	FALSE
OR2M7	FALSE
OR2S2	FALSE
OR2T1	FALSE
OR2T10	FALSE
OR2T11	FALSE
OR2T12	TRUE
OR2T2	FALSE
OR2T27	FALSE
OR2T4	TRUE
OR2T6	FALSE
OR2T8	FALSE
OR2V1	FALSE
OR2V2	FALSE
OR2W1	FALSE
OR2Y1	FALSE
OR2Z1	FALSE
OR3A1	FALSE
OR3A2	FALSE
OR3A3	FALSE
OR4A15	FALSE
OR4A47	FALSE
OR4A5	FALSE
OR4B1	FALSE
OR4C11	FALSE
OR4C12	FALSE
OR4C13	FALSE
OR4C15	FALSE
OR4C16	FALSE
OR4C3	FALSE
OR4C46	FALSE
OR4C5	FALSE
OR4C6	FALSE
OR4D1	FALSE
OR4D10	FALSE
OR4D11	FALSE
OR4D2	FALSE
OR4D5	FALSE
OR4D6	FALSE
OR4D9	FALSE
OR4E1	FALSE
OR4E2	FALSE
OR4F15	FALSE
OR4F21	TRUE
OR4F4	FALSE
OR4F6	FALSE
OR4K1	TRUE
OR4K13	FALSE
OR4K14	FALSE
OR4K15	TRUE
OR4K17	FALSE
OR4K2	TRUE
OR4K5	TRUE
OR4L1	FALSE
OR4M1	FALSE
OR4N5	FALSE
OR4P4	FALSE
OR4Q3	FALSE
OR4S1	FALSE
OR4S2	FALSE
OR4X1	FALSE
OR4X2	FALSE
OR51A2	FALSE
OR51A4	FALSE
OR51A7	FALSE
OR51B5	FALSE
OR51B6	FALSE
OR51C1P	FALSE
OR51D1	FALSE
OR51E1	TRUE
OR51E2	FALSE
OR51F1	FALSE
OR51F2	FALSE
OR51G1	FALSE
OR51G2	FALSE
OR51L1	FALSE
OR51Q1	FALSE
OR51S1	FALSE
OR51T1	FALSE
OR51V1	FALSE
OR52A1	FALSE
OR52A5	FALSE
OR52B2	TRUE
OR52B4	FALSE
OR52B6	FALSE
OR52D1	FALSE
OR52E2	FALSE
OR52E4	FALSE
OR52E5	FALSE
OR52E8	FALSE
OR52H1	FALSE
OR52I1	FALSE
OR52I2	FALSE
OR52J3	FALSE
OR52K1	FALSE
OR52K2	FALSE
OR52L1	FALSE
OR52M1	FALSE
OR52N1	FALSE
OR52N2	FALSE
OR52N4	FALSE
OR52N5	FALSE
OR52R1	FALSE
OR52W1	FALSE
OR56A1	FALSE
OR56A3	FALSE
OR56A4	FALSE
OR56A5	FALSE
OR56B1	FALSE
OR56B4	FALSE
OR5A1	FALSE
OR5A2	FALSE
OR5AC2	FALSE
OR5AK2	FALSE
OR5AN1	FALSE
OR5AP2	FALSE
OR5AR1	FALSE
OR5AS1	FALSE
OR5AU1	FALSE
OR5B12	FALSE
OR5B17	FALSE
OR5B2	FALSE
OR5B21	TRUE
OR5B3	FALSE
OR5BS1P	FALSE
OR5C1	FALSE
OR5D13	FALSE
OR5D14	FALSE
OR5D16	FALSE
OR5D18	FALSE
OR5D3P	FALSE
OR5F1	FALSE
OR5H15	FALSE
OR5H2	FALSE
OR5H6	FALSE
OR5I1	FALSE
OR5J2	FALSE
OR5K2	FALSE
OR5K3	FALSE
OR5K4	FALSE
OR5L1	FALSE
OR5L2	FALSE
OR5M1	FALSE
OR5M10	FALSE
OR5M11	FALSE
OR5M3	FALSE
OR5M8	FALSE
OR5M9	FALSE
OR5P2	FALSE
OR5R1	FALSE
OR5T1	FALSE
OR5T2	FALSE
OR5T3	FALSE
OR5V1	FALSE
OR5W2	FALSE
OR6A2	TRUE
OR6B1	FALSE
OR6B2	FALSE
OR6B3	FALSE
OR6C1	FALSE
OR6C2	FALSE
OR6C3	FALSE
OR6C4	FALSE
OR6C6	FALSE
OR6C65	FALSE
OR6C68	FALSE
OR6C70	FALSE
OR6C74	FALSE
OR6C75	FALSE
OR6C76	FALSE
OR6F1	FALSE
OR6J1	FALSE
OR6K2	FALSE
OR6K3	FALSE
OR6K6	FALSE
OR6M1	FALSE
OR6N1	FALSE
OR6N2	FALSE
OR6P1	TRUE
OR6Q1	FALSE
OR6S1	FALSE
OR6T1	FALSE
OR6V1	TRUE
OR6X1	FALSE
OR6Y1	FALSE
OR7A10	FALSE
OR7A17	FALSE
OR7A5	FALSE
OR7C1	FALSE
OR7C2	FALSE
OR7D2	FALSE
OR7D4	FALSE
OR7E24	FALSE
OR7G1	FALSE
OR7G2	FALSE
OR7G3	FALSE
OR8A1	FALSE
OR8B12	FALSE
OR8B4	FALSE
OR8B8	FALSE
OR8D1	FALSE
OR8D2	FALSE
OR8D4	FALSE
OR8G1	FALSE
OR8G5	FALSE
OR8H1	FALSE
OR8H2	FALSE
OR8H3	FALSE
OR8I2	FALSE
OR8J1	FALSE
OR8J3	FALSE
OR8K1	FALSE
OR8K3	FALSE
OR8K5	FALSE
OR8S1	FALSE
OR8U1	FALSE
OR9A4	FALSE
OR9G1	FALSE
OR9G4	FALSE
OR9I1	TRUE
OR9K2	FALSE
OR9Q1	FALSE
OR9Q2	FALSE
ORAI1	TRUE
ORAI2	TRUE
ORAI3	TRUE
ORC1	TRUE
ORC2	TRUE
ORC3	TRUE
ORC4	TRUE
ORC5	TRUE
ORC6	TRUE
ORM1	TRUE
ORM2	TRUE
ORMDL1	TRUE
ORMDL2	TRUE
ORMDL3	TRUE
OS9	TRUE
OSBP	TRUE
OSBP2	TRUE
OSBPL10	TRUE
OSBPL11	TRUE
OSBPL1A	TRUE
OSBPL2	TRUE
OSBPL3	TRUE
OSBPL5	TRUE
OSBPL6	TRUE
OSBPL7	TRUE
OSBPL8	TRUE
OSBPL9	TRUE
OSCAR	TRUE
OSCP1	TRUE
OSER1	TRUE
OSGEP	TRUE
OSGEPL1	TRUE
OSGIN1	TRUE
OSGIN2	TRUE
OSM	TRUE
OSMR	TRUE
OSR1	TRUE
OSR2	TRUE
OST4	TRUE
OSTF1	TRUE
OSTM1	TRUE
OSTN	FALSE
OTC	TRUE
OTOA	FALSE
OTOF	FALSE
OTOG	FALSE
OTOGL	FALSE
OTOL1	FALSE
OTOP1	FALSE
OTOP2	FALSE
OTOP3	FALSE
OTOR	FALSE
OTOS	FALSE
OTP	FALSE
OTUB1	TRUE
OTUB2	TRUE
OTUD1	TRUE
OTUD3	TRUE
OTUD4	TRUE
OTUD5	TRUE
OTUD6A	FALSE
OTUD6B	TRUE
OTUD7A	TRUE
OTUD7B	TRUE
OTULIN	TRUE
OTULINL	TRUE
OTX1	TRUE
OTX2	TRUE
OVCH1	FALSE
OVCH2	FALSE
OVGP1	TRUE
OVOL2	TRUE
OVOL3	FALSE
OXA1L	TRUE
OXCT1	TRUE
OXCT2	TRUE
OXER1	TRUE
OXGR1	TRUE
OXLD1	TRUE
OXNAD1	TRUE
OXR1	TRUE
OXSM	TRUE
OXSR1	TRUE
OXT	TRUE
OXTR	TRUE
P2RX1	TRUE
P2RX2	FALSE
P2RX3	FALSE
P2RX4	TRUE
P2RX5	TRUE
P2RX6	FALSE
P2RX7	TRUE
P2RY1	TRUE
P2RY10	TRUE
P2RY11	TRUE
P2RY12	TRUE
P2RY13	TRUE
P2RY14	TRUE
P2RY2	TRUE
P2RY6	TRUE
P2RY8	TRUE
P3H1	TRUE
P3H2	TRUE
P3H3	TRUE
P3H4	TRUE
P3R3URF	FALSE
P4HA1	TRUE
P4HA2	TRUE
P4HA3	TRUE
P4HB	TRUE
P4HTM	TRUE
PA2G4	TRUE
PAAF1	TRUE
PABPC1L	TRUE
PABPC1L2A	FALSE
PABPC3	FALSE
PABPC4	TRUE
PABPC4L	TRUE
PABPC5	TRUE
PABPN1L	FALSE
PACC1	TRUE
PACRG	TRUE
PACRGL	TRUE
PACS1	TRUE
PACS2	TRUE
PACSIN1	FALSE
PACSIN2	TRUE
PACSIN3	TRUE
PADI1	TRUE
PADI2	TRUE
PADI3	FALSE
PADI4	FALSE
PADI6	FALSE
PAEP	TRUE
PAF1	TRUE
PAFAH1B1	TRUE
PAFAH1B2	TRUE
PAFAH1B3	TRUE
PAFAH2	TRUE
PAG1	TRUE
PAGE1	FALSE
PAGE2	FALSE
PAGE3	FALSE
PAGE4	FALSE
PAGR1	TRUE
PAH	TRUE
PAICS	TRUE
PAIP1	TRUE
PAIP2	TRUE
PAIP2B	TRUE
PAK1	TRUE
PAK1IP1	TRUE
PAK2	TRUE
PAK3	FALSE
PAK4	TRUE
PAK5	FALSE
PAK6	TRUE
PALB2	TRUE
PALD1	TRUE
PALLD	TRUE
PALM	TRUE
PALM2-AKAP2	TRUE
PALM3	TRUE
PALMD	TRUE
PAM	TRUE
PAM16	TRUE
PAMR1	TRUE
PAN2	TRUE
PAN3	TRUE
PANK1	TRUE
PANK2	TRUE
PANK3	TRUE
PANK4	TRUE
PANO1	TRUE
PANX1	TRUE
PANX2	TRUE
PANX3	TRUE
PAOX	TRUE
PAPLN	TRUE
PAPOLA	TRUE
PAPOLB	TRUE
PAPOLG	TRUE
PAPPA	TRUE
PAPPA2	TRUE
PAPSS1	TRUE
PAPSS2	TRUE
PAQR3	TRUE
PAQR4	TRUE
PAQR5	TRUE
PAQR6	TRUE
PAQR7	TRUE
PAQR8	TRUE
PAQR9	TRUE
PARD3	TRUE
PARD3B	TRUE
PARD6A	TRUE
PARD6B	TRUE
PARD6G	TRUE
PARG	TRUE
PARL	TRUE
PARM1	TRUE
PARN	TRUE
PARP10	TRUE
PARP11	TRUE
PARP12	TRUE
PARP14	TRUE
PARP15	TRUE
PARP16	TRUE
PARP2	TRUE
PARP3	TRUE
PARP4	TRUE
PARP6	TRUE
PARP8	TRUE
PARP9	TRUE
PARPBP	TRUE
PARS2	TRUE
PARVA	TRUE
PARVB	TRUE
PARVG	TRUE
PASD1	FALSE
PASK	TRUE
PATE1	FALSE
PATE2	FALSE
PATE3	FALSE
PATE4	FALSE
PATJ	TRUE
PATL1	TRUE
PATL2	TRUE
PATZ1	TRUE
PAWR	TRUE
PAX2	FALSE
PAX3	FALSE
PAX4	FALSE
PAX5	TRUE
PAX6	FALSE
PAX7	FALSE
PAX8	TRUE
PAX9	TRUE
PAXBP1	TRUE
PAXIP1	TRUE
PAXX	TRUE
PBDC1	TRUE
PBK	TRUE
PBLD	TRUE
PBOV1	TRUE
PBRM1	TRUE
PBX1	TRUE
PBX3	TRUE
PBX4	TRUE
PBXIP1	TRUE
PC	TRUE
PCARE	FALSE
PCBD1	TRUE
PCBD2	FALSE
PCBP1	TRUE
PCBP2	TRUE
PCBP3	TRUE
PCBP4	TRUE
PCCA	TRUE
PCCB	TRUE
PCDH1	TRUE
PCDH10	FALSE
PCDH11X	FALSE
PCDH11Y	FALSE
PCDH12	TRUE
PCDH15	FALSE
PCDH17	TRUE
PCDH18	TRUE
PCDH19	TRUE
PCDH20	TRUE
PCDH7	TRUE
PCDH8	TRUE
PCDH9	TRUE
PCDHA1	FALSE
PCDHA10	TRUE
PCDHA11	FALSE
PCDHA12	TRUE
PCDHA13	FALSE
PCDHA2	FALSE
PCDHA3	FALSE
PCDHA4	FALSE
PCDHA5	TRUE
PCDHA6	FALSE
PCDHA7	FALSE
PCDHA8	FALSE
PCDHA9	TRUE
PCDHAC1	FALSE
PCDHB1	FALSE
PCDHB10	TRUE
PCDHB11	TRUE
PCDHB13	TRUE
PCDHB14	TRUE
PCDHB15	TRUE
PCDHB16	TRUE
PCDHB2	TRUE
PCDHB3	TRUE
PCDHB4	TRUE
PCDHB5	TRUE
PCDHB6	FALSE
PCDHB7	TRUE
PCDHB9	TRUE
PCDHGA1	TRUE
PCDHGA10	TRUE
PCDHGA11	TRUE
PCDHGA12	TRUE
PCDHGA2	TRUE
PCDHGA3	TRUE
PCDHGA5	TRUE
PCDHGA6	TRUE
PCDHGA7	TRUE
PCDHGA8	TRUE
PCDHGA9	TRUE
PCDHGB2	TRUE
PCDHGB6	TRUE
PCDHGB7	TRUE
PCDHGC3	TRUE
PCDHGC5	TRUE
PCED1A	TRUE
PCED1B	TRUE
PCF11	TRUE
PCGF1	TRUE
PCGF2	TRUE
PCGF5	TRUE
PCGF6	TRUE
PCID2	TRUE
PCIF1	TRUE
PCK1	TRUE
PCK2	TRUE
PCLAF	TRUE
PCLO	TRUE
PCM1	TRUE
PCMT1	TRUE
PCMTD1	TRUE
PCMTD2	TRUE
PCNA	TRUE
PCNT	TRUE
PCNX1	TRUE
PCNX2	TRUE
PCNX3	TRUE
PCNX4	TRUE
PCOLCE	TRUE
PCOLCE2	TRUE
PCP2	TRUE
PCP4	TRUE
PCP4L1	TRUE
PCSK1	TRUE
PCSK1N	TRUE
PCSK2	FALSE
PCSK4	TRUE
PCSK5	TRUE
PCSK6	TRUE
PCSK7	TRUE
PCSK9	TRUE
PCTP	TRUE
PCYOX1	TRUE
PCYOX1L	TRUE
PCYT1A	TRUE
PCYT1B	FALSE
PCYT2	TRUE
PDC	FALSE
PDCD1	TRUE
PDCD10	TRUE
PDCD11	TRUE
PDCD1LG2	TRUE
PDCD2L	TRUE
PDCD4	TRUE
PDCD5	TRUE
PDCD6	TRUE
PDCD6IP	TRUE
PDCD7	TRUE
PDCL	TRUE
PDCL2	FALSE
PDCL3	TRUE
PDE10A	TRUE
PDE11A	TRUE
PDE12	TRUE
PDE1A	TRUE
PDE1B	TRUE
PDE1C	FALSE
PDE2A	TRUE
PDE3A	TRUE
PDE3B	TRUE
PDE4A	TRUE
PDE4B	TRUE
PDE4C	TRUE
PDE4D	TRUE
PDE5A	TRUE
PDE6A	FALSE
PDE6B	TRUE
PDE6C	FALSE
PDE6D	TRUE
PDE6G	TRUE
PDE6H	FALSE
PDE7A	TRUE
PDE7B	TRUE
PDE8A	TRUE
PDE8B	TRUE
PDE9A	TRUE
PDF	TRUE
PDGFA	TRUE
PDGFB	TRUE
PDGFC	TRUE
PDGFD	TRUE
PDGFRA	TRUE
PDGFRB	TRUE
PDGFRL	TRUE
PDHA1	TRUE
PDHA2	FALSE
PDHB	TRUE
PDHX	TRUE
PDIA2	TRUE
PDIA3	TRUE
PDIA4	TRUE
PDIA5	TRUE
PDIA6	TRUE
PDIK1L	TRUE
PDILT	FALSE
PDK1	TRUE
PDK2	TRUE
PDK3	TRUE
PDK4	TRUE
PDLIM2	TRUE
PDLIM3	TRUE
PDLIM4	TRUE
PDLIM5	TRUE
PDLIM7	TRUE
PDP1	TRUE
PDP2	TRUE
PDPK1	TRUE
PDPN	TRUE
PDPR	TRUE
PDRG1	TRUE
PDS5A	TRUE
PDS5B	TRUE
PDSS1	TRUE
PDSS2	TRUE
PDX1	TRUE
PDXK	TRUE
PDXP	TRUE
PDYN	FALSE
PDZD11	TRUE
PDZD2	TRUE
PDZD3	TRUE
PDZD4	TRUE
PDZD7	TRUE
PDZD8	TRUE
PDZD9	FALSE
PDZK1	TRUE
PDZK1IP1	TRUE
PDZRN3	TRUE
PEA15	TRUE
PEAK1	TRUE
PEAK3	TRUE
PEAR1	TRUE
PEBP1	TRUE
PEBP4	FALSE
PECAM1	TRUE
PECR	TRUE
PEG10	TRUE
PEG3	TRUE
PELI1	TRUE
PELI2	TRUE
PELI3	TRUE
PELO	TRUE
PELP1	TRUE
PEMT	TRUE
PENK	TRUE
PEPD	TRUE
PER1	TRUE
PER2	TRUE
PER3	TRUE
PERM1	FALSE
PERP	TRUE
PES1	TRUE
PET100	TRUE
PET117	TRUE
PEX1	TRUE
PEX10	TRUE
PEX11A	TRUE
PEX11B	TRUE
PEX11G	TRUE
PEX12	TRUE
PEX13	TRUE
PEX14	TRUE
PEX16	TRUE
PEX19	TRUE
PEX2	TRUE
PEX26	TRUE
PEX3	TRUE
PEX5L	FALSE
PEX6	TRUE
PEX7	TRUE
PFAS	TRUE
PFDN1	TRUE
PFDN2	TRUE
PFDN4	TRUE
PFDN5	TRUE
PFDN6	TRUE
PFKFB1	TRUE
PFKFB2	TRUE
PFKFB3	TRUE
PFKFB4	TRUE
PFKM	TRUE
PFKP	TRUE
PFN1	TRUE
PFN2	TRUE
PFN3	TRUE
PFN4	TRUE
PGA5	FALSE
PGAM1	TRUE
PGAM2	TRUE
PGAM5	TRUE
PGAP1	TRUE
PGAP2	TRUE
PGAP3	TRUE
PGBD1	TRUE
PGBD2	TRUE
PGBD4	TRUE
PGBD5	TRUE
PGC	TRUE
PGD	TRUE
PGF	TRUE
PGGHG	TRUE
PGGT1B	TRUE
PGK1	TRUE
PGK2	FALSE
PGLS	TRUE
PGLYRP1	FALSE
PGLYRP2	TRUE
PGLYRP3	TRUE
PGLYRP4	FALSE
PGM1	TRUE
PGM2	TRUE
PGM2L1	TRUE
PGM3	TRUE
PGM5	TRUE
PGP	TRUE
PGPEP1	TRUE
PGPEP1L	FALSE
PGR	TRUE
PGRMC1	TRUE
PGRMC2	TRUE
PGS1	TRUE
PHACTR1	TRUE
PHACTR2	TRUE
PHACTR3	TRUE
PHACTR4	TRUE
PHAX	TRUE
PHB	TRUE
PHB2	TRUE
PHC1	TRUE
PHC2	TRUE
PHC3	TRUE
PHETA1	TRUE
PHETA2	TRUE
PHEX	TRUE
PHF1	TRUE
PHF10	TRUE
PHF11	TRUE
PHF12	TRUE
PHF13	TRUE
PHF14	TRUE
PHF19	TRUE
PHF2	TRUE
PHF20	TRUE
PHF20L1	TRUE
PHF21A	TRUE
PHF21B	FALSE
PHF23	TRUE
PHF24	FALSE
PHF3	TRUE
PHF5A	TRUE
PHF6	TRUE
PHF8	TRUE
PHGDH	TRUE
PHGR1	TRUE
PHIP	TRUE
PHKA1	TRUE
PHKA2	TRUE
PHKB	TRUE
PHKG1	TRUE
PHKG2	TRUE
PHLDA1	TRUE
PHLDA2	TRUE
PHLDA3	TRUE
PHLDB1	TRUE
PHLDB2	TRUE
PHLDB3	TRUE
PHLPP1	TRUE
PHLPP2	TRUE
PHOSPHO2	TRUE
PHOX2A	FALSE
PHOX2B	FALSE
PHPT1	TRUE
PHRF1	TRUE
PHTF1	TRUE
PHTF2	TRUE
PHYH	TRUE
PHYHD1	TRUE
PHYHIP	TRUE
PHYHIPL	TRUE
PHYKPL	TRUE
PI15	TRUE
PI16	TRUE
PI3	TRUE
PI4K2A	TRUE
PI4K2B	TRUE
PI4KA	TRUE
PI4KB	TRUE
PIANP	FALSE
PIAS1	TRUE
PIAS2	TRUE
PIAS3	TRUE
PIAS4	TRUE
PIBF1	TRUE
PICALM	TRUE
PICK1	TRUE
PID1	TRUE
PIDD1	TRUE
PIEZO1	TRUE
PIEZO2	TRUE
PIF1	TRUE
PIFO	TRUE
PIGA	TRUE
PIGB	TRUE
PIGBOS1	TRUE
PIGC	TRUE
