study	patient	gene	n_cells	detection_fraction	mean_log_expression
Ogden_2025	CRC06	CLDN3	997	0.5205616850551655	0.8425045609474182
Ogden_2025	CRC06	CLDN4	997	0.5767301905717152	1.0553562641143799
Ogden_2025	CRC06	CLDN5	997	0.0020060180541624875	1.728638735390867e-18
Ogden_2025	CRC06	CLDN6	997	0.0020060180541624875	0.0025308479089289904
Ogden_2025	CRC06	CLDN7	997	0.4633901705115346	0.6815414428710938
Ogden_2025	CRC06	CLDN8	997	0.0	0.0
Ogden_2025	CRC06	CLDN9	997	0.013039117352056168	0.016030622646212578
Ogden_2025	CRC06	CRB3	997	0.12938816449348045	0.13644449412822723
Ogden_2025	CRC06	F11R	997	0.31293881644934807	0.4124733805656433
Ogden_2025	CRC06	PALS1	997	0.24172517552657974	0.3017536699771881
Ogden_2025	CRC06	PARD3	997	0.5757271815446339	0.9302360415458679
Ogden_2025	CRC06	PARD6A	997	0.017051153460381142	0.01472297590225935
Ogden_2025	CRC06	PARD6B	997	0.362086258776329	0.5277787446975708
Ogden_2025	CRC06	PARD6G	997	0.0160481444332999	0.016581138595938683
Ogden_2025	CRC06	PATJ	997	0.9348044132397192	2.3179116249084473
Ogden_2025	CRC06	PRKCI	997	0.3921765295887663	0.5390008091926575
Ogden_2025	CRC07	CLDN1	436	0.13761467889908258	0.3058454096317291
Ogden_2025	CRC07	CLDN10	436	0.006880733944954129	0.017461398616433144
Ogden_2025	CRC07	CLDN11	436	0.0	0.0
Ogden_2025	CRC07	CLDN12	436	0.06880733944954129	0.15049399435520172
Ogden_2025	CRC07	CLDN14	436	0.0	0.0
Ogden_2025	CRC07	CLDN15	436	0.016055045871559634	0.03353627026081085
Ogden_2025	CRC07	CLDN16	436	0.0045871559633027525	0.004307465627789497
Ogden_2025	CRC07	CLDN17	436	0.0	0.0
Ogden_2025	CRC07	CLDN18	436	0.0	0.0
Ogden_2025	CRC07	CLDN19	436	0.0	0.0
Ogden_2025	CRC07	CLDN2	436	0.020642201834862386	0.05427425354719162
Ogden_2025	CRC07	CLDN20	436	0.0	0.0
Ogden_2025	CRC07	CLDN22	436	0.0	0.0
Ogden_2025	CRC07	CLDN23	436	0.0	0.0
Ogden_2025	CRC07	CLDN3	436	0.03211009174311927	0.07962064445018768
Ogden_2025	CRC07	CLDN4	436	0.07568807339449542	0.17071561515331268
Ogden_2025	CRC07	CLDN5	436	0.0	0.0
Ogden_2025	CRC07	CLDN6	436	0.0045871559633027525	0.012342612259089947
Ogden_2025	CRC07	CLDN7	436	0.07339449541284404	0.17389419674873352
Ogden_2025	CRC07	CLDN8	436	0.0	0.0
Ogden_2025	CRC07	CLDN9	436	0.0	0.0
Ogden_2025	CRC07	CRB3	436	0.0	0.0
Ogden_2025	CRC07	F11R	436	0.08486238532110092	0.19420363008975983
Ogden_2025	CRC07	PALS1	436	0.12844036697247707	0.28376758098602295
Ogden_2025	CRC07	PARD3	436	0.518348623853211	1.371036171913147
Ogden_2025	CRC07	PARD6A	436	0.0	0.0
Ogden_2025	CRC07	PARD6B	436	0.06651376146788991	0.13564443588256836
Ogden_2025	CRC07	PARD6G	436	0.0045871559633027525	0.006689789239317179
Ogden_2025	CRC07	PATJ	436	0.5252293577981652	1.4719101190567017
Ogden_2025	CRC07	PRKCI	436	0.08944954128440367	0.19280755519866943
Ogden_2025	CRC08	CLDN1	3323	0.3177851339151369	0.37540677189826965
Ogden_2025	CRC08	CLDN10	3323	0.0003009328919650918	9.084198245545849e-05
Ogden_2025	CRC08	CLDN11	3323	0.15919349984953354	0.16518758237361908
Ogden_2025	CRC08	CLDN12	3323	0.19590731266927475	0.19654728472232819
Ogden_2025	CRC08	CLDN14	3323	0.0033102618116160097	0.002148170955479145
Ogden_2025	CRC08	CLDN15	3323	0.1023171832681312	0.09815946966409683
Ogden_2025	CRC08	CLDN16	3323	0.07071922961179657	0.07229480892419815
Ogden_2025	CRC08	CLDN17	3323	0.0	0.0
Ogden_2025	CRC08	CLDN18	3323	0.0	0.0
Ogden_2025	CRC08	CLDN19	3323	0.0006018657839301836	0.0005911841290071607
Ogden_2025	CRC08	CLDN2	3323	0.0045139933794763765	0.003653761465102434
Ogden_2025	CRC08	CLDN20	3323	0.04152873909118267	0.036089759320020676
Ogden_2025	CRC08	CLDN22	3323	0.0	0.0
Ogden_2025	CRC08	CLDN23	3323	0.040625940415287394	0.03621136024594307
Ogden_2025	CRC08	CLDN3	3323	0.721336142040325	1.2042971849441528
Ogden_2025	CRC08	CLDN4	3323	0.6855251278964791	1.1037026643753052
Ogden_2025	CRC08	CLDN5	3323	0.0006018657839301836	7.288624212533423e-18
Ogden_2025	CRC08	CLDN6	3323	0.004213060487511285	0.0033683236688375473
Ogden_2025	CRC08	CLDN7	3323	0.6193198916641589	0.8907017111778259
Ogden_2025	CRC08	CLDN8	3323	0.007824255191092387	0.006829919293522835
Ogden_2025	CRC08	CLDN9	3323	0.004814926271441469	0.004587617702782154
Ogden_2025	CRC08	CRB3	3323	0.04995486006620524	0.04572074115276337
Ogden_2025	CRC08	F11R	3323	0.33433644297321696	0.373411625623703
Ogden_2025	CRC08	PALS1	3323	0.32380379175443874	0.35775667428970337
Ogden_2025	CRC08	PARD3	3323	0.9750225699668974	2.9241085052490234
Ogden_2025	CRC08	PARD6A	3323	0.030996087872404453	0.026489969342947006
Ogden_2025	CRC08	PARD6B	3323	0.3307252482696359	0.3685619831085205
Ogden_2025	CRC08	PARD6G	3323	0.004213060487511285	0.0034012228716164827
Ogden_2025	CRC08	PATJ	3323	0.8892566957568462	1.7595294713974
Ogden_2025	CRC08	PRKCI	3323	0.5124887150165514	0.6491557359695435
Ogden_2025	CRC09	CLDN1	1323	0.07860922146636433	0.11317631602287292
Ogden_2025	CRC09	CLDN10	1323	0.0007558578987150416	0.0012676422484219074
Ogden_2025	CRC09	CLDN11	1323	0.007558578987150416	0.009872532449662685
Ogden_2025	CRC09	CLDN12	1323	0.10582010582010581	0.1404699683189392
Ogden_2025	CRC09	CLDN14	1323	0.0015117157974300832	1.0734740369873857e-16
Ogden_2025	CRC09	CLDN15	1323	0.0400604686318972	0.050197783857584
Ogden_2025	CRC09	CLDN16	1323	0.006046863189720333	0.006129152607172728
Ogden_2025	CRC09	CLDN17	1323	0.0	0.0
Ogden_2025	CRC09	CLDN18	1323	0.0007558578987150416	2.060600821918168e-12
Ogden_2025	CRC09	CLDN19	1323	0.0015117157974300832	0.0013656335650011897
Ogden_2025	CRC09	CLDN2	1323	0.005291005291005291	0.004780114628374577
Ogden_2025	CRC09	CLDN20	1323	0.018140589569160998	0.02267684042453766
Ogden_2025	CRC09	CLDN22	1323	0.0	0.0
Ogden_2025	CRC09	CLDN23	1323	0.02040816326530612	0.028135022148489952
Ogden_2025	CRC09	CLDN3	1323	0.4633408919123205	0.8072060346603394
Ogden_2025	CRC09	CLDN4	1323	0.3938019652305367	0.6559893488883972
Ogden_2025	CRC09	CLDN5	1323	0.0	0.0
Ogden_2025	CRC09	CLDN6	1323	0.0	0.0
Ogden_2025	CRC09	CLDN7	1323	0.23809523809523808	0.35272955894470215
Ogden_2025	CRC09	CLDN8	1323	0.0	0.0
Ogden_2025	CRC09	CLDN9	1323	0.0007558578987150416	0.0005711318226531148
Ogden_2025	CRC09	CRB3	1323	0.02947845804988662	0.03512302786111832
Ogden_2025	CRC09	F11R	1323	0.1693121693121693	0.2350279986858368
Ogden_2025	CRC09	PALS1	1323	0.23809523809523808	0.34202486276626587
Ogden_2025	CRC09	PARD3	1323	0.8102796674225246	1.8267567157745361
Ogden_2025	CRC09	PARD6A	1323	0.005291005291005291	0.008107691071927547
Ogden_2025	CRC09	PARD6B	1323	0.1564625850340136	0.2168593406677246
Ogden_2025	CRC09	PARD6G	1323	0.02040816326530612	0.02912580780684948
Ogden_2025	CRC09	PATJ	1323	0.8888888888888888	2.264655828475952
Ogden_2025	CRC09	PRKCI	1323	0.22071050642479215	0.3232294023036957
Ogden_2025	CRC10	CLDN1	1500	0.10733333333333334	0.10442407429218292
Ogden_2025	CRC10	CLDN10	1500	0.016666666666666666	0.017118118703365326
Ogden_2025	CRC10	CLDN11	1500	0.005333333333333333	0.0042568682692945
Ogden_2025	CRC10	CLDN12	1500	0.3006666666666667	0.3299805819988251
Ogden_2025	CRC10	CLDN14	1500	0.0033333333333333335	5.754530614804495e-16
Ogden_2025	CRC10	CLDN15	1500	0.021333333333333333	0.017679981887340546
Ogden_2025	CRC10	CLDN16	1500	0.009333333333333334	0.007877345196902752
Ogden_2025	CRC10	CLDN17	1500	0.0	0.0
Ogden_2025	CRC10	CLDN18	1500	0.004666666666666667	0.005276578478515148
Ogden_2025	CRC10	CLDN19	1500	0.0	0.0
Ogden_2025	CRC10	CLDN2	1500	0.068	0.061871618032455444
Ogden_2025	CRC10	CLDN20	1500	0.037333333333333336	0.03078930638730526
Ogden_2025	CRC10	CLDN22	1500	0.0	0.0
Ogden_2025	CRC10	CLDN23	1500	0.03666666666666667	0.032260727137327194
Ogden_2025	CRC10	CLDN3	1500	0.7386666666666667	1.2976429462432861
Ogden_2025	CRC10	CLDN4	1500	0.8026666666666666	1.4979569911956787
Ogden_2025	CRC10	CLDN5	1500	0.0033333333333333335	6.75375169222765e-17
Ogden_2025	CRC10	CLDN6	1500	0.0013333333333333333	0.0007365127676166594
Ogden_2025	CRC10	CLDN7	1500	0.732	1.2176152467727661
Ogden_2025	CRC10	CLDN8	1500	0.0	0.0
Ogden_2025	CRC10	CLDN9	1500	0.0013333333333333333	0.0019332915544509888
Ogden_2025	CRC10	CRB3	1500	0.10333333333333333	0.09777921438217163
Ogden_2025	CRC10	F11R	1500	0.40066666666666667	0.4941161274909973
Ogden_2025	CRC10	PALS1	1500	0.31933333333333336	0.3736214339733124
Ogden_2025	CRC10	PARD3	1500	0.9286666666666666	2.2454872131347656
Ogden_2025	CRC10	PARD6A	1500	0.004	0.0031259418465197086
Ogden_2025	CRC10	PARD6B	1500	0.464	0.6288500428199768
Ogden_2025	CRC10	PARD6G	1500	0.005333333333333333	0.0015987888909876347
Ogden_2025	CRC10	PATJ	1500	0.9086666666666666	2.063692331314087
Ogden_2025	CRC10	PRKCI	1500	0.344	0.39719605445861816
Ogden_2025	CRC11	CLDN1	952	0.4642857142857143	0.44902539253234863
Ogden_2025	CRC11	CLDN10	952	0.03046218487394958	0.022894667461514473
Ogden_2025	CRC11	CLDN11	952	0.007352941176470588	0.0022680764086544514
Ogden_2025	CRC11	CLDN12	952	0.4107142857142857	0.3296529948711395
Ogden_2025	CRC11	CLDN14	952	0.005252100840336135	0.002592658856883645
Ogden_2025	CRC11	CLDN15	952	0.19747899159663865	0.129756361246109
Ogden_2025	CRC11	CLDN16	952	0.09243697478991597	0.07148370891809464
Ogden_2025	CRC11	CLDN17	952	0.0	0.0
Ogden_2025	CRC11	CLDN18	952	0.0021008403361344537	0.0009789676405489445
Ogden_2025	CRC11	CLDN19	952	0.0	0.0
Ogden_2025	CRC11	CLDN2	952	0.10294117647058823	0.07995368540287018
Ogden_2025	CRC11	CLDN20	952	0.07247899159663866	0.038379229605197906
Ogden_2025	CRC11	CLDN22	952	0.0	0.0
Ogden_2025	CRC11	CLDN23	952	0.04096638655462185	0.021017972379922867
Ogden_2025	CRC11	CLDN3	952	0.5220588235294118	0.519450843334198
Ogden_2025	CRC11	CLDN4	952	0.6092436974789915	0.668370246887207
Ogden_2025	CRC11	CLDN5	952	0.0031512605042016808	0.0011682608164846897
Ogden_2025	CRC11	CLDN6	952	0.004201680672268907	0.0015711854211986065
Ogden_2025	CRC11	CLDN7	952	0.6827731092436975	0.7916903495788574
Ogden_2025	CRC11	CLDN8	952	0.0	0.0
Ogden_2025	CRC11	CLDN9	952	0.0021008403361344537	0.0015352166956290603
Ogden_2025	CRC11	CRB3	952	0.1407563025210084	0.08319343626499176
Ogden_2025	CRC11	F11R	952	0.5819327731092437	0.5615180730819702
Ogden_2025	CRC11	PALS1	952	0.5598739495798319	0.5370554327964783
Ogden_2025	CRC11	PARD3	952	0.9264705882352942	2.207456350326538
Ogden_2025	CRC11	PARD6A	952	0.022058823529411766	0.011879701167345047
Ogden_2025	CRC11	PARD6B	952	0.5147058823529411	0.4565536379814148
Ogden_2025	CRC11	PARD6G	952	0.03466386554621849	0.026338813826441765
Ogden_2025	CRC11	PATJ	952	0.8865546218487395	1.6237156391143799
Ogden_2025	CRC11	PRKCI	952	0.6512605042016807	0.6712200045585632
Ogden_2025	CRC12	CLDN1	341	0.5131964809384164	0.6759613752365112
Ogden_2025	CRC12	CLDN10	341	0.017595307917888565	0.016236301511526108
Ogden_2025	CRC12	CLDN11	341	0.008797653958944282	0.004895483143627644
Ogden_2025	CRC12	CLDN12	341	0.35777126099706746	0.37026751041412354
Ogden_2025	CRC12	CLDN14	341	0.005865102639296188	0.0004452168068382889
Ogden_2025	CRC12	CLDN15	341	0.06158357771260997	0.058949075639247894
Ogden_2025	CRC12	CLDN16	341	0.04105571847507331	0.03225436806678772
Ogden_2025	CRC12	CLDN17	341	0.0	0.0
Ogden_2025	CRC12	CLDN18	341	0.011730205278592375	0.010571537539362907
Ogden_2025	CRC12	CLDN19	341	0.002932551319648094	0.0021625556983053684
Ogden_2025	CRC12	CLDN2	341	0.04985337243401759	0.04429042339324951
Ogden_2025	CRC12	CLDN20	341	0.03519061583577713	0.025991924107074738
Ogden_2025	CRC12	CLDN22	341	0.0	0.0
Ogden_2025	CRC12	CLDN23	341	0.04985337243401759	0.02871442399919033
Ogden_2025	CRC12	CLDN3	341	0.6451612903225806	0.9439602494239807
Ogden_2025	CRC12	CLDN4	341	0.6158357771260997	0.9045493602752686
Ogden_2025	CRC12	CLDN5	341	0.0	0.0
Ogden_2025	CRC12	CLDN6	341	0.005865102639296188	0.0011265503708273172
Ogden_2025	CRC12	CLDN7	341	0.6392961876832844	0.8923026323318481
Ogden_2025	CRC12	CLDN8	341	0.0	0.0
Ogden_2025	CRC12	CLDN9	341	0.020527859237536656	0.013930748216807842
Ogden_2025	CRC12	CRB3	341	0.09970674486803519	0.0851215049624443
Ogden_2025	CRC12	F11R	341	0.3870967741935484	0.4357680082321167
Ogden_2025	CRC12	PALS1	341	0.44281524926686217	0.486910343170166
Ogden_2025	CRC12	PARD3	341	0.9413489736070382	2.0796468257904053
Ogden_2025	CRC12	PARD6A	341	0.002932551319648094	0.001165910391137004
Ogden_2025	CRC12	PARD6B	341	0.3225806451612903	0.36346131563186646
Ogden_2025	CRC12	PARD6G	341	0.026392961876832845	0.026226645335555077
Ogden_2025	CRC12	PATJ	341	0.9618768328445748	2.375737190246582
Ogden_2025	CRC12	PRKCI	341	0.4809384164222874	0.548445999622345
Ogden_2025	CRC14	CLDN1	1554	0.47361647361647363	0.51437908411026
Ogden_2025	CRC14	CLDN10	1554	0.2676962676962677	0.2433660626411438
Ogden_2025	CRC14	CLDN11	1554	0.018018018018018018	0.012000198476016521
Ogden_2025	CRC14	CLDN12	1554	0.22715572715572716	0.1840686798095703
Ogden_2025	CRC14	CLDN14	1554	0.006435006435006435	0.00341459340415895
Ogden_2025	CRC14	CLDN15	1554	0.036036036036036036	0.027553537860512733
Ogden_2025	CRC14	CLDN16	1554	0.02059202059202059	0.01661333069205284
Ogden_2025	CRC14	CLDN17	1554	0.0	0.0
Ogden_2025	CRC14	CLDN18	1554	0.0006435006435006435	0.0002492601051926613
Ogden_2025	CRC14	CLDN19	1554	0.0006435006435006435	0.0007439692271873355
Ogden_2025	CRC14	CLDN2	1554	0.2702702702702703	0.2609577775001526
Ogden_2025	CRC14	CLDN20	1554	0.09073359073359073	0.06615199893712997
Ogden_2025	CRC14	CLDN22	1554	0.0	0.0
Ogden_2025	CRC14	CLDN23	1554	0.009652509652509652	0.00503128208220005
Ogden_2025	CRC14	CLDN3	1554	0.8873873873873874	1.9182841777801514
Ogden_2025	CRC14	CLDN4	1554	0.8217503217503217	1.4573464393615723
Ogden_2025	CRC14	CLDN5	1554	0.0045045045045045045	2.9232840780309816e-17
Ogden_2025	CRC14	CLDN6	1554	0.001287001287001287	0.0004827252705581486
Ogden_2025	CRC14	CLDN7	1554	0.7413127413127413	1.1290541887283325
Ogden_2025	CRC14	CLDN8	1554	0.0	0.0
Ogden_2025	CRC14	CLDN9	1554	0.01287001287001287	0.008449924178421497
Ogden_2025	CRC14	CRB3	1554	0.1525096525096525	0.11532244086265564
Ogden_2025	CRC14	F11R	1554	0.4240669240669241	0.40084901452064514
Ogden_2025	CRC14	PALS1	1554	0.33204633204633205	0.3097314238548279
Ogden_2025	CRC14	PARD3	1554	0.7445302445302445	1.0711755752563477
Ogden_2025	CRC14	PARD6A	1554	0.02252252252252252	0.014953792095184326
Ogden_2025	CRC14	PARD6B	1554	0.6184041184041184	0.724615216255188
Ogden_2025	CRC14	PARD6G	1554	0.0019305019305019305	2.7465722838432294e-12
Ogden_2025	CRC14	PATJ	1554	0.8777348777348777	1.6719368696212769
Ogden_2025	CRC14	PRKCI	1554	0.3178893178893179	0.28737345337867737
Ogden_2025	CRC15	CLDN1	729	0.43621399176954734	0.5568408370018005
Ogden_2025	CRC15	CLDN10	729	0.0027434842249657062	0.0026288717053830624
Ogden_2025	CRC15	CLDN11	729	0.0013717421124828531	0.0013635719660669565
Ogden_2025	CRC15	CLDN12	729	0.48010973936899864	0.5943797826766968
Ogden_2025	CRC15	CLDN14	729	0.0027434842249657062	7.999454592741477e-17
Ogden_2025	CRC15	CLDN15	729	0.15089163237311384	0.15301688015460968
Ogden_2025	CRC15	CLDN16	729	0.03566529492455418	0.034602828323841095
Ogden_2025	CRC15	CLDN17	729	0.0	0.0
Ogden_2025	CRC15	CLDN18	729	0.0013717421124828531	0.001057557063177228
Ogden_2025	CRC15	CLDN19	729	0.0013717421124828531	0.00037454863195307553
Ogden_2025	CRC15	CLDN2	729	0.3374485596707819	0.43418022990226746
Ogden_2025	CRC15	CLDN20	729	0.023319615912208505	0.02132977731525898
Ogden_2025	CRC15	CLDN22	729	0.0	0.0
Ogden_2025	CRC15	CLDN23	729	0.02194787379972565	0.021762775257229805
Ogden_2025	CRC15	CLDN3	729	0.5816186556927297	0.8818049430847168
Ogden_2025	CRC15	CLDN4	729	0.6790123456790124	1.0999821424484253
Ogden_2025	CRC15	CLDN5	729	0.0027434842249657062	0.002588951028883457
Ogden_2025	CRC15	CLDN6	729	0.0027434842249657062	0.001574579393491149
Ogden_2025	CRC15	CLDN7	729	0.522633744855967	0.6695486307144165
Ogden_2025	CRC15	CLDN8	729	0.0	0.0
Ogden_2025	CRC15	CLDN9	729	0.00411522633744856	0.006012293975800276
Ogden_2025	CRC15	CRB3	729	0.09327846364883402	0.07958658039569855
Ogden_2025	CRC15	F11R	729	0.37585733882030176	0.40517640113830566
Ogden_2025	CRC15	PALS1	729	0.2935528120713306	0.30722513794898987
Ogden_2025	CRC15	PARD3	729	0.8641975308641975	1.6443758010864258
Ogden_2025	CRC15	PARD6A	729	0.0205761316872428	0.01655423827469349
Ogden_2025	CRC15	PARD6B	729	0.2606310013717421	0.2872020900249481
Ogden_2025	CRC15	PARD6G	729	0.04663923182441701	0.04046964645385742
Ogden_2025	CRC15	PATJ	729	0.9231824417009602	2.1300017833709717
Ogden_2025	CRC15	PRKCI	729	0.48010973936899864	0.5652093887329102
