cell_id	Sample	Growth pattern	Tumor	Tumor front	Region	Clusters	x	y	display_hgp	display_class	is_tumour	display_class_new
41550	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	4793.625	7302	dHGP	Non-tumour context	FALSE	Other tissue
41551	ENC-P02-S03	EHGP	False	False	Stroma	MΦ	9029	2593.1667	dHGP	Non-tumour context	FALSE	Other tissue
41552	ENC-P02-S03	EHGP	False	False	Stroma	CAF1	5958.522	8727.608	dHGP	Non-tumour context	FALSE	Other tissue
41553	ENC-P02-S03	EHGP	False	False	Stroma	aHSC1	7199	8205	dHGP	Non-tumour context	FALSE	Other tissue
41554	ENC-P02-S03	EHGP	False	False	Stroma	aHSC1	11119.8	3460.4	dHGP	Non-tumour context	FALSE	Other tissue
41560	ENC-P02-S03	EHGP	False	False	Stroma	CAFγ	7556.8335	6523.9	dHGP	Non-tumour context	FALSE	Other tissue
41561	ENC-P02-S03	EHGP	False	False	Stroma	NCγ	7568.933	6463.533	dHGP	Non-tumour context	FALSE	Other tissue
41564	ENC-P02-S03	EHGP	True	True	Tumor	MΦ	9352.714	3485.2856	dHGP	Tumour-region context	TRUE	Other tissue
41565	ENC-P02-S03	EHGP	False	False	Stroma	MΦ	7585	6671.3125	dHGP	Non-tumour context	FALSE	Other tissue
41566	ENC-P02-S03	EHGP	False	False	Stroma	aHSC1	11412.65	4259.25	dHGP	Non-tumour context	FALSE	Other tissue
41569	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	4363.114	8807	dHGP	Non-tumour context	FALSE	Other tissue
41572	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	2929.25	9709.833	dHGP	Non-tumour context	FALSE	Other tissue
41577	ENC-P02-S03	EHGP	False	False	Liver	MΦ	2972.4211	11024.789	dHGP	Non-tumour context	FALSE	Other tissue
41578	ENC-P02-S03	EHGP	False	False	Stroma	CAF1	2994.15	8397.4	dHGP	Non-tumour context	FALSE	Other tissue
41586	ENC-P02-S03	EHGP	False	False	Stroma	MΦ	4679.9287	8828.714	dHGP	Non-tumour context	FALSE	Other tissue
41588	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	1022.7059	7839.353	dHGP	Non-tumour context	FALSE	Other tissue
41590	ENC-P02-S03	EHGP	False	False	Portal tissue	CAF1	7108.1	8217.3	dHGP	Non-tumour context	FALSE	Other tissue
41593	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	10009.083	8055.3335	dHGP	Non-tumour context	FALSE	Other tissue
41602	ENC-P02-S03	EHGP	True	True	Tumor	CAF3	4407.4	5538.3	dHGP	Tumour-region context	TRUE	Other tissue
41609	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	7175.154	12350.23	dHGP	Non-tumour context	FALSE	Other tissue
41610	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	11660.333	4238.067	dHGP	Non-tumour context	FALSE	Other tissue
41616	ENC-P02-S03	EHGP	False	False	Liver	MΦ	4297.125	10251.625	dHGP	Non-tumour context	FALSE	Other tissue
41620	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	3566.7778	7936.3335	dHGP	Non-tumour context	FALSE	Other tissue
41622	ENC-P02-S03	EHGP	False	False	Stroma	MΦ	3574.5881	9653.059	dHGP	Non-tumour context	FALSE	Other tissue
41628	ENC-P02-S03	EHGP	False	False	Stroma	CAFγ	4143.2144	9802.429	dHGP	Non-tumour context	FALSE	Other tissue
41629	ENC-P02-S03	EHGP	True	True	Tumor	aHSC1	6713.154	4859.269	dHGP	Tumour-region context	TRUE	Other tissue
41630	ENC-P02-S03	EHGP	False	False	Stroma	CAFγ	10300.75	5119	dHGP	Non-tumour context	FALSE	Other tissue
41636	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	9024.667	569	dHGP	Non-tumour context	FALSE	Other tissue
41639	ENC-P02-S03	EHGP	False	False	Stroma	aHSC1	4558.3	9239.6	dHGP	Non-tumour context	FALSE	Other tissue
41640	ENC-P02-S03	EHGP	False	False	Stroma	aHSC1	2668.3547	8924.3545	dHGP	Non-tumour context	FALSE	Other tissue
41644	ENC-P02-S03	EHGP	False	False	Stroma	CAF1	8894.75	7139.75	dHGP	Non-tumour context	FALSE	Other tissue
41646	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	8335.625	10258.5625	dHGP	Non-tumour context	FALSE	Other tissue
41650	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	9332.846	10543	dHGP	Non-tumour context	FALSE	Other tissue
41651	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	1953.3334	9632.533	dHGP	Non-tumour context	FALSE	Other tissue
41652	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	9198.272	6147.273	dHGP	Non-tumour context	FALSE	Other tissue
41660	ENC-P02-S03	EHGP	False	False	Stroma	NC2	9541.111	1138.2222	dHGP	Non-tumour context	FALSE	Other tissue
41661	ENC-P02-S03	EHGP	False	False	Liver	MΦ	10939.682	9763.137	dHGP	Non-tumour context	FALSE	Other tissue
41663	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	3576	9102.637	dHGP	Non-tumour context	FALSE	Other tissue
41670	ENC-P02-S03	EHGP	False	False	Portal tissue	CAF2	8245.8	7261.6665	dHGP	Non-tumour context	FALSE	Other tissue
41676	ENC-P02-S03	EHGP	False	False	Stroma	MΦ	5843.6665	6642	dHGP	Non-tumour context	FALSE	Other tissue
41678	ENC-P02-S03	EHGP	False	False	Stroma	MΦ	9683.667	5789.3335	dHGP	Non-tumour context	FALSE	Other tissue
41679	ENC-P02-S03	EHGP	False	False	Stroma	MΦ	7978	7732.8	dHGP	Non-tumour context	FALSE	Other tissue
41682	ENC-P02-S03	EHGP	False	False	Stroma	NCγ	9983	5545.125	dHGP	Non-tumour context	FALSE	Other tissue
41683	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	6315.227	7112.136	dHGP	Non-tumour context	FALSE	Other tissue
41687	ENC-P02-S03	EHGP	False	False	Stroma	NC2	9556.333	5608.5835	dHGP	Non-tumour context	FALSE	Other tissue
41696	ENC-P02-S03	EHGP	False	False	Stroma	CAFγ	9128.143	2467.9143	dHGP	Non-tumour context	FALSE	Other tissue
41697	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	3606.4443	9714.37	dHGP	Non-tumour context	FALSE	Other tissue
41704	ENC-P02-S03	EHGP	False	False	Stroma	MΦ	7083.769	8597.154	dHGP	Non-tumour context	FALSE	Other tissue
41705	ENC-P02-S03	EHGP	False	False	Stroma	aHSC1	12168.167	4220.4165	dHGP	Non-tumour context	FALSE	Other tissue
41707	ENC-P02-S03	EHGP	True	True	Tumor	CAFγ	5400.722	6209.722	dHGP	Tumour-region context	TRUE	Other tissue
41713	ENC-P02-S03	EHGP	True	False	Tumor	CAFγ	5974.0835	3048.75	dHGP	Tumour-region context	TRUE	Other tissue
41715	ENC-P02-S03	EHGP	False	False	Portal tissue	aHSC1	11270	6398.7085	dHGP	Non-tumour context	FALSE	Other tissue
41716	ENC-P02-S03	EHGP	False	False	Stroma	aHSC1	10904.6	5668.2	dHGP	Non-tumour context	FALSE	Other tissue
41717	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	6382.3335	8168.5557	dHGP	Non-tumour context	FALSE	Other tissue
41723	ENC-P02-S03	EHGP	False	False	Stroma	CAFγ	9563.833	5730	dHGP	Non-tumour context	FALSE	Other tissue
41724	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	5824.7827	6407.9565	dHGP	Non-tumour context	FALSE	Other tissue
41725	ENC-P02-S03	EHGP	False	False	Stroma	CAF1	3447.2173	10059.652	dHGP	Non-tumour context	FALSE	Other tissue
41726	ENC-P02-S03	EHGP	False	False	Stroma	aHSC1	5673.7	9129.4	dHGP	Non-tumour context	FALSE	Other tissue
41733	ENC-P02-S03	EHGP	False	False	Stroma	NC2	9251.6	2736.4	dHGP	Non-tumour context	FALSE	Other tissue
41734	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	12432.077	4400.846	dHGP	Non-tumour context	FALSE	Other tissue
41735	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	9290.077	230.3077	dHGP	Non-tumour context	FALSE	Other tissue
41737	ENC-P02-S03	EHGP	False	False	Stroma	MΦ	1062.75	7634.625	dHGP	Non-tumour context	FALSE	Other tissue
41741	ENC-P02-S03	EHGP	False	False	Stroma	CAF1	1833.6842	9307.211	dHGP	Non-tumour context	FALSE	Other tissue
41743	ENC-P02-S03	EHGP	True	False	Tumor	MΦ	7779.7	1675.2	dHGP	Tumour-region context	TRUE	Other tissue
41750	ENC-P02-S03	EHGP	False	False	Stroma	NC2	11233.272	3022.3635	dHGP	Non-tumour context	FALSE	Other tissue
41753	ENC-P02-S03	EHGP	True	True	Tumor	CAF2	6142.625	3447.875	dHGP	Tumour-region context	TRUE	Other tissue
41754	ENC-P02-S03	EHGP	False	False	Liver	CAF2	11764.68	9139.24	dHGP	Non-tumour context	FALSE	Other tissue
41755	ENC-P02-S03	EHGP	False	False	Stroma	aHSC1	5808.5713	8448.429	dHGP	Non-tumour context	FALSE	Other tissue
41756	ENC-P02-S03	EHGP	False	False	Stroma	aHSC1	6898.1	8250.5	dHGP	Non-tumour context	FALSE	Other tissue
41757	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	5427.4614	8650.308	dHGP	Non-tumour context	FALSE	Other tissue
41758	ENC-P02-S03	EHGP	False	False	Stroma	MΦ	3134.182	7956.4546	dHGP	Non-tumour context	FALSE	Other tissue
41760	ENC-P02-S03	EHGP	False	False	Stroma	MΦ	10086.4	3790.8	dHGP	Non-tumour context	FALSE	Other tissue
41762	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	9312.686	2365.4285	dHGP	Non-tumour context	FALSE	Other tissue
41764	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	8007.4546	11201.546	dHGP	Non-tumour context	FALSE	Other tissue
41767	ENC-P02-S03	EHGP	False	False	Stroma	MΦ	7427.25	6642.5	dHGP	Non-tumour context	FALSE	Other tissue
41768	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	3432.375	9664.5	dHGP	Non-tumour context	FALSE	Other tissue
41769	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	12658.889	4152.778	dHGP	Non-tumour context	FALSE	Other tissue
41770	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	2348.9092	10051.728	dHGP	Non-tumour context	FALSE	Other tissue
41771	ENC-P02-S03	EHGP	True	True	Tumor	CAF1	5495.909	6253.4546	dHGP	Tumour-region context	TRUE	Other tissue
41776	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	11516.363	6389.8184	dHGP	Non-tumour context	FALSE	Other tissue
41777	ENC-P02-S03	EHGP	False	False	Stroma	MΦ	11556.8	5712.067	dHGP	Non-tumour context	FALSE	Other tissue
41781	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	4223.4546	10010.909	dHGP	Non-tumour context	FALSE	Other tissue
41783	ENC-P02-S03	EHGP	False	False	Stroma	CAF1	5804.5835	9053.083	dHGP	Non-tumour context	FALSE	Other tissue
41785	ENC-P02-S03	EHGP	False	False	Stroma	MΦ	11853	4509.25	dHGP	Non-tumour context	FALSE	Other tissue
41786	ENC-P02-S03	EHGP	False	False	Liver	MΦ	12477.235	4908.8823	dHGP	Non-tumour context	FALSE	Other tissue
41788	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	2594.6924	8512.538	dHGP	Non-tumour context	FALSE	Other tissue
41790	ENC-P02-S03	EHGP	False	False	Stroma	MΦ	6786.222	8610.667	dHGP	Non-tumour context	FALSE	Other tissue
41793	ENC-P02-S03	EHGP	False	False	Portal tissue	aHSC1	11012.625	5798.375	dHGP	Non-tumour context	FALSE	Other tissue
41796	ENC-P02-S03	EHGP	False	False	Stroma	MΦ	3502	8234.857	dHGP	Non-tumour context	FALSE	Other tissue
41797	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	10433.444	6137.6665	dHGP	Non-tumour context	FALSE	Other tissue
41800	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	8479.556	8207.667	dHGP	Non-tumour context	FALSE	Other tissue
41801	ENC-P02-S03	EHGP	False	False	Stroma	aHSC1	2358.875	10789.75	dHGP	Non-tumour context	FALSE	Other tissue
41802	ENC-P02-S03	EHGP	False	False	Stroma	NC2	3091.4443	8800.889	dHGP	Non-tumour context	FALSE	Other tissue
41807	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	2773	9038.5	dHGP	Non-tumour context	FALSE	Other tissue
41808	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	1469.9	9479.2	dHGP	Non-tumour context	FALSE	Other tissue
41812	ENC-P02-S03	EHGP	False	False	Stroma	MΦ	5080.3125	9354.4375	dHGP	Non-tumour context	FALSE	Other tissue
41817	ENC-P02-S03	EHGP	False	False	Stroma	CAF1	4846.6	7258	dHGP	Non-tumour context	FALSE	Other tissue
41822	ENC-P02-S03	EHGP	False	False	Stroma	NC2	9981.167	5109.9165	dHGP	Non-tumour context	FALSE	Other tissue
41829	ENC-P02-S03	EHGP	False	False	Stroma	aHSC1	2071.976	9717.429	dHGP	Non-tumour context	FALSE	Other tissue
41831	ENC-P02-S03	EHGP	False	False	Stroma	aHSC1	6678.9165	8470.417	dHGP	Non-tumour context	FALSE	Other tissue
41836	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	11431	10706.5	dHGP	Non-tumour context	FALSE	Other tissue
41840	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	4811.615	6964.769	dHGP	Non-tumour context	FALSE	Other tissue
41842	ENC-P02-S03	EHGP	False	False	Stroma	CAF1	1969	9207.385	dHGP	Non-tumour context	FALSE	Other tissue
41844	ENC-P02-S03	EHGP	False	False	Stroma	NC2	7735.231	6416	dHGP	Non-tumour context	FALSE	Other tissue
41845	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	11351.2	3382.3	dHGP	Non-tumour context	FALSE	Other tissue
41846	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	5313.357	8403.5	dHGP	Non-tumour context	FALSE	Other tissue
41848	ENC-P02-S03	EHGP	True	False	Tumor	CAF3	2089.6365	2397.2727	dHGP	Tumour-region context	TRUE	Other tissue
41851	ENC-P02-S03	EHGP	True	True	Tumor	MΦ	4373.4614	7429.231	dHGP	Tumour-region context	TRUE	Other tissue
41852	ENC-P02-S03	EHGP	True	True	Tumor	CAF3	6921.75	5719.125	dHGP	Tumour-region context	TRUE	Other tissue
41854	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	12706	4283.421	dHGP	Non-tumour context	FALSE	Other tissue
41855	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	5095.25	8570.083	dHGP	Non-tumour context	FALSE	Other tissue
41856	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	5681.5557	6901.3335	dHGP	Non-tumour context	FALSE	Other tissue
41857	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	7031	8866.667	dHGP	Non-tumour context	FALSE	Other tissue
41858	ENC-P02-S03	EHGP	True	False	Tumor	MΦ	333.07144	6086.5	dHGP	Tumour-region context	TRUE	Other tissue
41860	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	9193.5	223.2	dHGP	Non-tumour context	FALSE	Other tissue
41861	ENC-P02-S03	EHGP	False	False	Stroma	aHSC1	12776.538	4195.5386	dHGP	Non-tumour context	FALSE	Other tissue
41862	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	2659.68	9167	dHGP	Non-tumour context	FALSE	Other tissue
41866	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	2135.818	11184.728	dHGP	Non-tumour context	FALSE	Other tissue
41867	ENC-P02-S03	EHGP	True	True	Tumor	MΦ	456.5625	5951.8125	dHGP	Tumour-region context	TRUE	Other tissue
41873	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	3624.8647	8220.811	dHGP	Non-tumour context	FALSE	Other tissue
41878	ENC-P02-S03	EHGP	False	False	Stroma	MΦ	11038.5	2319.75	dHGP	Non-tumour context	FALSE	Other tissue
41882	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	3539.5334	10168.333	dHGP	Non-tumour context	FALSE	Other tissue
41883	ENC-P02-S03	EHGP	False	False	Stroma	aHSC1	7104.5454	8517.909	dHGP	Non-tumour context	FALSE	Other tissue
41886	ENC-P02-S03	EHGP	False	False	Stroma	CAF1	5863.778	9072.444	dHGP	Non-tumour context	FALSE	Other tissue
41889	ENC-P02-S03	EHGP	False	False	Portal tissue	CAF2	9246.45	7255.8	dHGP	Non-tumour context	FALSE	Other tissue
41890	ENC-P02-S03	EHGP	False	False	Stroma	MΦ	9254.546	2347.0908	dHGP	Non-tumour context	FALSE	Other tissue
41895	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	9319.02	2487.5386	dHGP	Non-tumour context	FALSE	Other tissue
41901	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	10637.223	5468.3335	dHGP	Non-tumour context	FALSE	Other tissue
41906	ENC-P02-S03	EHGP	True	False	Tumor	MΦ	82.78689	5723.721	dHGP	Tumour-region context	TRUE	Other tissue
41907	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	1951.6666	9945.238	dHGP	Non-tumour context	FALSE	Other tissue
41909	ENC-P02-S03	EHGP	False	False	Stroma	MΦ	9586.786	5678.5	dHGP	Non-tumour context	FALSE	Other tissue
41912	ENC-P02-S03	EHGP	False	False	Stroma	aHSC1	4215.9165	9840.917	dHGP	Non-tumour context	FALSE	Other tissue
41913	ENC-P02-S03	EHGP	False	False	Liver	CAF1	5390.9414	11473.883	dHGP	Non-tumour context	FALSE	Other tissue
41915	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	11506.421	4049.3684	dHGP	Non-tumour context	FALSE	Other tissue
41916	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	12223.3	4287.85	dHGP	Non-tumour context	FALSE	Other tissue
41918	ENC-P02-S03	EHGP	False	False	Stroma	NC2	9307.333	2563.5557	dHGP	Non-tumour context	FALSE	Other tissue
41921	ENC-P02-S03	EHGP	False	False	Liver	MΦ	5552.9165	10001.667	dHGP	Non-tumour context	FALSE	Other tissue
41922	ENC-P02-S03	EHGP	False	False	Stroma	MΦ	9244.167	4970.222	dHGP	Non-tumour context	FALSE	Other tissue
41923	ENC-P02-S03	EHGP	True	True	Tumor	CAF3	9281.066	3706.3333	dHGP	Tumour-region context	TRUE	Other tissue
41926	ENC-P02-S03	EHGP	False	False	Portal tissue	aHSC1	9721.25	6789.9375	dHGP	Non-tumour context	FALSE	Other tissue
41933	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	2883.4	8396.6	dHGP	Non-tumour context	FALSE	Other tissue
41936	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	11480.857	3905.2856	dHGP	Non-tumour context	FALSE	Other tissue
41937	ENC-P02-S03	EHGP	False	False	Stroma	CAF1	4848.9414	7590	dHGP	Non-tumour context	FALSE	Other tissue
41944	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	10344.667	6357.2383	dHGP	Non-tumour context	FALSE	Other tissue
41946	ENC-P02-S03	EHGP	False	False	Stroma	NC3	3943.5715	9161.857	dHGP	Non-tumour context	FALSE	Other tissue
41947	ENC-P02-S03	EHGP	True	False	Tumor	CAF1	2633	5077.1113	dHGP	Tumour-region context	TRUE	Other tissue
41950	ENC-P02-S03	EHGP	False	False	Stroma	aHSC1	7804.5454	7915.364	dHGP	Non-tumour context	FALSE	Other tissue
41953	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	10200.546	5827.8184	dHGP	Non-tumour context	FALSE	Other tissue
41958	ENC-P02-S03	EHGP	False	False	Stroma	MΦ	2947.625	8208.25	dHGP	Non-tumour context	FALSE	Other tissue
41959	ENC-P02-S03	EHGP	False	False	Stroma	aHSC1	7618.091	6625.091	dHGP	Non-tumour context	FALSE	Other tissue
41962	ENC-P02-S03	EHGP	False	False	Stroma	CAF1	5884.8667	6008.933	dHGP	Non-tumour context	FALSE	Other tissue
41966	ENC-P02-S03	EHGP	False	False	Portal tissue	MΦ	11570.363	5270	dHGP	Non-tumour context	FALSE	Other tissue
41967	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	6173.1	8660	dHGP	Non-tumour context	FALSE	Other tissue
41969	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	4990.5454	9089	dHGP	Non-tumour context	FALSE	Other tissue
41972	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	5747.909	7895.727	dHGP	Non-tumour context	FALSE	Other tissue
41973	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	4821.7	7056.5	dHGP	Non-tumour context	FALSE	Other tissue
41974	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	6088.933	11850.6	dHGP	Non-tumour context	FALSE	Other tissue
41975	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	11997.765	4484.353	dHGP	Non-tumour context	FALSE	Other tissue
41976	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	4652.7617	8655.904	dHGP	Non-tumour context	FALSE	Other tissue
41977	ENC-P02-S03	EHGP	True	False	Tumor	MΦ	146.57895	6954.579	dHGP	Tumour-region context	TRUE	Other tissue
41978	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	11652.75	4167.75	dHGP	Non-tumour context	FALSE	Other tissue
41980	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	6362.222	7428.6665	dHGP	Non-tumour context	FALSE	Other tissue
41982	ENC-P02-S03	EHGP	False	False	Stroma	aHSC1	6239.933	9022.2	dHGP	Non-tumour context	FALSE	Other tissue
41984	ENC-P02-S03	EHGP	True	True	Tumor	CAF2	4069.3125	7791.6875	dHGP	Tumour-region context	TRUE	Other tissue
41986	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	6668.636	7357.8184	dHGP	Non-tumour context	FALSE	Other tissue
41987	ENC-P02-S03	EHGP	True	False	Tumor	CAF1	95.09091	6909.273	dHGP	Tumour-region context	TRUE	Other tissue
41988	ENC-P02-S03	EHGP	False	False	Stroma	NC3	2208.9092	8785.728	dHGP	Non-tumour context	FALSE	Other tissue
41989	ENC-P02-S03	EHGP	False	False	Liver	CAF3	6751.8	9269.1	dHGP	Non-tumour context	FALSE	Other tissue
41997	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	7362.5	8538.556	dHGP	Non-tumour context	FALSE	Other tissue
42000	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	6347.5	7371.9287	dHGP	Non-tumour context	FALSE	Other tissue
42002	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	6209.8184	8443.091	dHGP	Non-tumour context	FALSE	Other tissue
42005	ENC-P02-S03	EHGP	False	False	Portal tissue	CAF3	10523.846	6127.923	dHGP	Non-tumour context	FALSE	Other tissue
42010	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	11359.5	2368.6	dHGP	Non-tumour context	FALSE	Other tissue
42014	ENC-P02-S03	EHGP	True	False	Tumor	MΦ	7658.3	1067.6	dHGP	Tumour-region context	TRUE	Other tissue
42015	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	1454.45	8996.35	dHGP	Non-tumour context	FALSE	Other tissue
42016	ENC-P02-S03	EHGP	False	False	Stroma	CAF1	6175	8152.75	dHGP	Non-tumour context	FALSE	Other tissue
42020	ENC-P02-S03	EHGP	True	False	Tumor	MΦ	210.64285	5749.5713	dHGP	Tumour-region context	TRUE	Other tissue
42027	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	10128.75	4445.75	dHGP	Non-tumour context	FALSE	Other tissue
42032	ENC-P02-S03	EHGP	False	False	Stroma	MΦ	6868.2856	6636.857	dHGP	Non-tumour context	FALSE	Other tissue
42043	ENC-P02-S03	EHGP	True	False	Tumor	CAF3	1345.375	5310.1875	dHGP	Tumour-region context	TRUE	Other tissue
42045	ENC-P02-S03	EHGP	False	False	Stroma	aHSC1	12729.75	4360.1665	dHGP	Non-tumour context	FALSE	Other tissue
42048	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	4840.222	8984.111	dHGP	Non-tumour context	FALSE	Other tissue
42052	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	7965.125	7147.125	dHGP	Non-tumour context	FALSE	Other tissue
42062	ENC-P02-S03	EHGP	True	True	Tumor	CAF2	5578.9487	6356.205	dHGP	Tumour-region context	TRUE	Other tissue
42066	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	4613	8095.4165	dHGP	Non-tumour context	FALSE	Other tissue
42067	ENC-P02-S03	EHGP	False	False	Stroma	NC3	8166.8184	6872.636	dHGP	Non-tumour context	FALSE	Other tissue
42068	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	2418.1667	8495	dHGP	Non-tumour context	FALSE	Other tissue
42070	ENC-P02-S03	EHGP	False	False	Portal tissue	CAF3	9013.777	6757.4443	dHGP	Non-tumour context	FALSE	Other tissue
42073	ENC-P02-S03	EHGP	True	True	Tumor	MΦ	5280.231	6671.923	dHGP	Tumour-region context	TRUE	Other tissue
42080	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	7467.75	7174.625	dHGP	Non-tumour context	FALSE	Other tissue
42082	ENC-P02-S03	EHGP	False	False	Stroma	MΦ	3811.7273	9054.909	dHGP	Non-tumour context	FALSE	Other tissue
42084	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	3349.8	8556.4	dHGP	Non-tumour context	FALSE	Other tissue
42085	ENC-P02-S03	EHGP	False	False	Stroma	aHSC1	7869.4644	7878.0713	dHGP	Non-tumour context	FALSE	Other tissue
42086	ENC-P02-S03	EHGP	False	False	Liver	aHSC1	3898.2632	10256.526	dHGP	Non-tumour context	FALSE	Other tissue
42088	ENC-P02-S03	EHGP	False	False	Stroma	aHSC1	10366.363	3848.2727	dHGP	Non-tumour context	FALSE	Other tissue
42096	ENC-P02-S03	EHGP	False	False	Stroma	aHSC1	11770.777	5192.222	dHGP	Non-tumour context	FALSE	Other tissue
42097	ENC-P02-S03	EHGP	False	False	Stroma	aHSC1	5616.467	9026.533	dHGP	Non-tumour context	FALSE	Other tissue
42099	ENC-P02-S03	EHGP	False	False	Stroma	aHSC1	2418.647	10491.823	dHGP	Non-tumour context	FALSE	Other tissue
42100	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	2326.6667	10525.083	dHGP	Non-tumour context	FALSE	Other tissue
42101	ENC-P02-S03	EHGP	True	True	Tumor	aHSC1	8988.6	2172.2	dHGP	Tumour-region context	TRUE	Other tissue
42105	ENC-P02-S03	EHGP	False	False	Portal tissue	CAF3	11400.45	5593.05	dHGP	Non-tumour context	FALSE	Other tissue
42106	ENC-P02-S03	EHGP	False	False	Stroma	MΦ	5685.35	6266.55	dHGP	Non-tumour context	FALSE	Other tissue
42113	ENC-P02-S03	EHGP	False	False	Portal tissue	aHSC1	8727.483	7283.7744	dHGP	Non-tumour context	FALSE	Other tissue
42115	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	6357.125	8624.5	dHGP	Non-tumour context	FALSE	Other tissue
42116	ENC-P02-S03	EHGP	False	False	Stroma	CAF2	11394.333	4853.5	dHGP	Non-tumour context	FALSE	Other tissue
42118	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	2027.5454	8242.454	dHGP	Non-tumour context	FALSE	Other tissue
42124	ENC-P02-S03	EHGP	False	False	Stroma	MΦ	2776.4	8188.5	dHGP	Non-tumour context	FALSE	Other tissue
42125	ENC-P02-S03	EHGP	False	False	Stroma	CAF3	10285	5803.8335	dHGP	Non-tumour context	FALSE	Other tissue
42129	ENC-P02-S03	EHGP	False	False	Stroma	CAF1	3608.4707	8352.471	dHGP	Non-tumour context	FALSE	Other tissue
