pair_id	regulon_id	candidate_class	side	program_id	gene_role	gene	mean_expression	detected_epithelial_cells	expression_bin
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	CERNA2	0.035372096118805464	462	14
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	CFAP47	0.007064295467759505	90	11
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	CHCHD10	0.6039407303602988	5151	22
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	CKMT2	0.13438032011069415	1608	18
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	CLU	0.08823796028482025	1061	17
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	CMTM8	1.2161103772956288	8198	24
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	CNTLN	0.23215130758122435	2106	20
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	CNTROB	0.08643717425396287	1241	17
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	COL4A5	0.011227878802452778	150	12
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	COPG2	0.44098073824541023	4495	22
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	COPS4	0.13816475530531225	1776	18
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	COX6A1	1.2507998559914153	7261	24
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	CPLANE1	0.30550517995827087	3271	21
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	CPNE3	0.6478101056734896	5736	23
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	CPNE4	0.08613782625644704	661	17
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	CREB1	0.8561978960694006	7068	23
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	CRHR2	0.016235610957565365	252	13
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	CRTAP	0.249466445555998	2915	20
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	CSGALNACT2	0.12621088356655377	1874	18
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	CTCF	0.5316271943973481	5102	22
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	CYP51A1-AS1	0.007601688472460193	122	11
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	DBF4	0.3874869656463023	3787	21
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	DCAF12	0.2118061198584481	2593	19
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	DCK	0.05634499903777845	824	15
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	DCT	0.008822304258728401	89	11
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	DCUN1D1	0.4268991452342711	4557	22
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	DDX50	0.5803428641305465	5370	22
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	DHX34	0.2533988310720495	3150	20
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	DISP2	0.023745932952253693	362	13
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	DLD	0.46838485173337985	4880	22
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	DLX6-AS1	0.03378258482923931	428	14
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	DNAJA2	0.23672134023900007	2761	20
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	DNAJA3	0.3364927748006297	3862	21
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	DNAJC14	0.06518240733837397	960	16
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	DNER	0.011972932371300017	150	12
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	DNTTIP2	0.19139582817309755	2325	19
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	DOHH	0.050044657237019376	712	15
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	DQX1	0.04577714543971349	658	15
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	DSG1-AS1	0.007531834688197954	110	11
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	DTWD1	0.3738159994114293	4255	21
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	DTX4	0.16160240766966208	2123	18
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	DVL2	0.06633079503595113	973	16
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	EIF2AK2	0.9019153063774865	6706	23
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	ELOA	0.1676967267883183	2213	19
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	EMC3	0.3535222258206804	3964	21
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	EPC2	0.6933705924980867	6341	23
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	ERLIN1	0.30273818626634047	3330	21
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	ERMAP	0.0935500660148295	1350	17
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	EXOC6	0.6791582988638262	5727	23
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	FAH	0.04963016647954172	737	15
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	FAM111B	0.15352208298696818	1367	18
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	FAM122B	0.24521060674327097	2863	20
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	FAM169A	0.10350479951163377	1060	17
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	FAM204A	0.3920336413505592	4283	21
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	FAM83B	0.7357729955194284	5760	23
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	FAM98B	0.13406942527234114	1809	18
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	FBXL15	0.08979104394222882	1260	17
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	FBXL20	1.0636831734321779	8013	23
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	FBXO22	0.4116807844080494	4482	21
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	FBXO33	0.28380497882744277	3085	20
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	FGF12	0.14045365552846092	1104	18
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	FGF18	0.024870302319876643	336	14
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	FGFRL1	0.08448087822840679	1101	17
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	FLVCR1	0.4238978299234394	4067	22
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	FLVCR1-DT	0.024437766685291608	352	14
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	FOXD2-AS1	0.01815761039456464	278	13
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	FOXN3-AS1	0.006737045110206524	108	11
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	FP565260.1	0.022314273582808554	351	13
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	FRMD5	1.8170881971658255	5535	24
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	FURIN	0.08976590249996226	1184	17
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	FXR2	0.09275543831209214	1284	17
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	FXYD2	0.007354845380536289	123	11
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	FZD4-DT	0.027961784206180423	386	14
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	GABRR2	0.01764559607099523	279	13
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	GALC	0.10660276190074747	1345	17
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	GALE	0.3035082096601979	3486	21
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	GALK1	0.06208596859369052	887	16
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	GALNT1	0.6430290594647667	5317	23
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	GALT	0.08844596577566359	1292	17
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	GASK1A	0.016452930102235228	232	13
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	GFM2	0.2269659976955054	2727	20
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	GIHCG	0.006917964933860831	107	11
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	GIT1	0.19399395972458655	2434	19
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	GLOD5	0.007905153028149908	117	11
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	GLYR1	0.5458586352092947	5468	22
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	GMEB1	0.14123956976113206	1758	18
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	GNAS	2.611439150976539	10957	24
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	GNAS-AS1	0.040035075921391036	559	15
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	GOLGA3	0.4046360241889484	4502	21
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	GOLGA7B	0.05459724211500694	788	15
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	GOT2	0.33377727967629917	3640	21
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	GPM6B	0.06932012965122321	914	16
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	GPR132	0.017608032931999	314	13
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	GPR173	0.03243769393387723	450	14
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	GPRASP1	0.01860564121509582	306	13
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	GPX8	0.009120049609336801	170	11
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	GRM7	0.25531406010982144	2376	20
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	H2AFY	1.6135900596577752	9936	24
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	HCG9	0.007594512552032235	120	11
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	HDX	0.09393171594966336	1082	17
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	HEBP2	0.5012165367365026	4729	22
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	HECTD2	0.10190819411504203	1340	17
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	HGD	0.0626778194343329	825	16
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	HIST1H1E	0.13734977400328022	1777	18
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	HIST1H2BE	0.03191224534176926	469	14
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	HIST1H3F	0.016046632024258777	227	13
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	HIST1H4D	0.007266448360073535	116	11
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	HMGN2	0.7330952423454655	5575	23
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	HNRNPA1L2	0.013480639206759211	214	12
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	HOXB-AS4	0.07293875728706971	1040	16
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	HPDL	0.08006707170602463	1117	16
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	HPS3	0.2239840458651548	2803	20
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	HS1BP3	0.12007868175086898	1599	18
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	HSD11B1-AS1	0.01511791449355947	225	13
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	HSD17B6	0.009643418930931217	156	11
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	HSP90B1	3.7417065839707564	11621	24
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	ICA1	1.8655988421190854	10480	24
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	IDH3G	0.14208860878822552	1766	18
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	IFT140	0.19220862046486356	2481	19
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	IGHG3	0.08319423700973093	1103	17
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	IGIP	0.06868540808242928	1016	16
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	IGSF23	0.04182185480511073	576	15
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	IKBKE	0.10967479697679099	1502	17
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	IL12RB2	0.04175304248184384	552	15
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	IL15RA	0.16193738684788328	1971	18
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	INO80E	0.12346425667210593	1752	18
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	INPP4A	0.4112369398923226	4473	21
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	IQANK1	0.4680992733759064	4392	22
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	IQCG	0.13463991318028096	1831	18
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	IQGAP1	1.5442390444500762	9513	24
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	IRF9	0.2034676199038579	2588	19
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	ISOC1	0.08335685613444441	1118	17
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	ITGA9-AS1	0.4798669645099582	4543	22
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	ITGB2	0.009121727521349305	624	11
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	ITSN2	0.9186589865917847	7578	23
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	IZUMO2	0.017809546487500705	261	13
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	JARID2	1.1858474770518364	8185	24
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	JOSD2	0.08039605168691916	1108	16
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	JPX	1.47361561750009	9572	24
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	KCMF1	1.0298982839781263	7886	23
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	KCNH4	0.0215666787756458	309	13
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	KCNQ4	0.030771818987709153	439	14
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	KCTD20	0.4347185693791535	4650	22
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	KDM6A	1.3949913104184022	8937	24
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	KIAA0319L	0.9265226562764511	7529	23
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	KIAA0825	0.1806804640049329	1964	19
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	KIF21A	0.5929591361747635	5169	22
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	KLF7	0.4573540663360269	4202	22
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	KLHL20	0.39130451211372863	4240	21
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	KRT40	0.010207964330902321	139	12
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	KXD1	0.14072123957541113	1930	18
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	L3MBTL3	0.29692870184329584	3266	20
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	LACC1	0.061274189260691184	882	16
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	LACTB	0.13772354134577125	1871	18
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	LCOR	1.9475064837245266	10384	24
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	LDB1	0.07093994662438366	1072	16
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	LEAP2	0.009536796101066808	198	11
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	LENG8	0.29084044298007844	3577	20
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	LIN7A	0.18171701569980328	1062	19
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	LINC00240	0.03284763636435061	478	14
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	LINC00261	0.045748132878634384	476	15
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	LINC00278	1.315402205261134	6204	24
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	LINC00390	0.038166018942769595	476	15
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	LINC00623	0.2764614476047491	3244	20
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	LINC00910	0.1235944644185396	1627	18
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	LINC01098	0.017891747715159067	201	13
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	LINC01135	0.09566830082712337	1286	17
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	LINC01170	0.05369002776318985	317	15
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	LINC01258	0.01147226328495045	165	12
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	LINC01271	0.007541894553431312	107	11
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	LINC01290	0.027636496010543875	398	14
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	LINC01301	0.17241812792952604	1636	19
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	LINC01389	0.0767857332472068	983	16
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	LINC01473	6.415387560004894	13496	24
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	LINC01535	0.008590140593060104	134	11
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	LINC01572	2.2540926929788814	9515	24
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	LINC01719	0.014838227740054336	235	12
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	LINC01738	0.008346387627227688	121	11
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	LINC01748	2.4256606830172402	9734	24
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	LINC01807	0.16286749640852302	1882	19
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	LINC01873	0.011503081287760768	179	12
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	LINC01923	0.013734200232494689	184	12
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	LINC02055	0.30893849418264335	1729	21
ap1_combined__tight_junction	AP1_COMBINED	primary_AP1	a	AP1_COMBINED	control	LINC02367	0.016996824672112082	237	13
