pair_id	priority	side	program_id	gene_role	gene	mean_expression	detected_epithelial_cells	expression_bin
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TRNT1	0.315984398199204	3653	21
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TRPM7	1.0709139642768934	8381	23
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TTC1	0.44830662796391485	4650	22
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TTC23	0.21110865441913917	2640	19
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TTC8	0.27344032675465263	3133	20
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TTLL13P	0.005387575824894101	84	10
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TTLL6	0.030471165683284524	433	14
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TTYH1	0.0123558979700429	173	12
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	TXNDC12-AS1	0.000866474928955082	14	5
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	U52112.1	0.00012492972702854644	2	2
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	UBP1	0.5880884862279713	5581	22
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ULK1	0.22317626073028418	2870	20
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ULK4	0.7910443643462053	5874	23
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	UQCRB	1.3967553229228866	8305	24
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	USP15	1.586004322810443	10054	24
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	USP16	0.33272194758302426	3776	21
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	USP34	2.8289539011832794	12590	24
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	USP4	0.41729161467407166	4627	21
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	UTP20	0.5060760425396159	4661	22
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	UTP23	0.28641146498502656	3220	20
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	VEZF1	0.33656871516518866	3696	21
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	VGLL4	1.2079399534999076	8478	24
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	VPS4A	0.17158797297488765	2280	19
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	VPS9D1-AS1	0.04374535085706812	647	15
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	VWA8	2.735769587626013	11497	24
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	WDR33	0.947084383482311	7813	23
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	WDR35	0.3737888813756001	3687	21
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	WDR70	1.3767696916535797	9052	24
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	WNK4	0.19218194967609104	2340	19
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	YARS	0.5558436397118461	5091	22
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	YEATS2-AS1	0.006402177343482307	104	10
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	YIPF7	0.0024276677572838247	40	8
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	Z85996.2	6.246486351427322e-05	1	0
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	Z94721.3	0.05557408305049669	786	15
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZBTB1	0.4638593585123769	4977	22
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZC2HC1B	0.01127118599006018	157	12
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZC3H11A	0.01608361490245344	259	13
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZC3H12B	0.3680139213895373	3634	21
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZCCHC3	0.08813810877949205	1200	17
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZDHHC5	0.3276861532503382	3735	21
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZFYVE1	0.111151441791174	1498	17
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZGLP1	0.010857898701703462	174	12
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZNF124	0.5093642843529896	4865	22
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZNF19	0.11395566500255633	1489	17
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZNF250	0.17065991070620656	2243	19
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZNF292	2.869195633928966	12233	24
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZNF3	0.32506870642631097	3828	21
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZNF32-AS3	0.011526971457862219	170	12
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZNF354B	0.08730996786539086	1264	17
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZNF493	0.2947470257072115	3550	20
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZNF500	0.08489078848863421	1210	17
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZNF503-AS1	0.570417836367119	3707	22
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZNF525	0.10472198472090602	1466	17
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZNF569	0.01696668410954114	274	13
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZNF570	0.014371277819240373	223	12
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZNF571	0.05402268762628411	774	15
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZNF676	1.3959577254175142e-17	3	0
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZNF780A	0.11423920463656365	1558	17
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZNF827	1.03583798298153	8035	23
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZNF836	0.048788242824401244	724	15
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZNFX1	0.6367530073367621	5774	22
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZP1	0.000184002323372245	4	2
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	control	ZRANB2-AS2	0.1970820655470688	2046	19
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CLDN1	0.7401467175142356	5204	23
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CLDN10	0.056173523262270895	559	15
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CLDN11	0.05206503404900215	630	15
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CLDN12	0.35629173620880966	3840	21
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CLDN14	0.0043030364386962335	90	10
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CLDN15	0.2210615570901579	2375	20
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CLDN16	0.08425921451718932	984	17
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CLDN18	0.0502327584232892	363	15
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CLDN19	0.0006246486351427324	10	5
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CLDN2	0.16305492584818077	1257	19
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CLDN20	0.04594191429847199	683	15
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CLDN22	6.246486351427322e-05	1	0
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CLDN23	0.032262158632889025	471	14
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CLDN3	2.661804816738723	10314	24
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CLDN4	2.9669986305513665	10871	24
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CLDN5	0.0001732363102698182	26	2
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CLDN6	0.0027116388166276164	40	8
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CLDN7	1.4741119457904046	8689	24
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CLDN8	0.002238685450761499	27	8
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CLDN9	0.006655118021471372	100	11
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	CRB3	0.09467347039892827	1233	17
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	F11R	0.6222576551035556	5590	22
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	PARD3	6.531203660078736	13625	24
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	PARD6A	0.0160638824923435	249	13
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	PARD6B	0.7400831427771648	6111	23
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	PARD6G	0.011561133025268743	197	12
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	PATJ	4.934652310828392	14145	24
actin_tight_junction	secondary	b	REACTOME_TIGHT_JUNCTION_INTERACTIONS	target	PRKCI	0.7339433990253689	6415	23
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AAR2	0.19651913011429245	2398	19
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AASDHPPT	0.22292428820426075	2731	20
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	ABCE1	0.4518069748697077	4524	22
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	ABI3BP	0.03271428002568828	481	14
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	ABLIM3	0.022263214940778164	399	13
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AC002467.1	0.01581751368718812	247	13
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AC004130.2	0.03285705267701679	490	14
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AC004837.4	0.018864725294934635	292	13
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AC005480.1	0.09751167432664214	1309	17
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AC007098.1	0.12334400485044261	1637	18
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AC007608.1	0.021978319555035077	308	13
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AC007637.1	0.028215415969847515	442	14
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AC008462.1	0.022491233283616033	345	13
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AC008591.1	0.03977825010699283	431	15
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AC009303.2	0.03434267234657787	516	14
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AC009522.1	0.07981711310512007	821	16
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AC009779.2	0.015298851734917693	243	13
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AC009879.4	0.035968525512875174	508	14
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AC012447.1	0.03258073462285156	495	14
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AC012467.2	0.017007676265666984	268	13
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AC018462.1	0.05454942190682126	789	15
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AC020765.2	0.018306883034189928	287	13
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AC022762.2	0.016011503591804976	248	13
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AC023389.1	0.09352872790756526	1299	17
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AC024230.1	0.22667359615133276	1526	20
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AC025575.2	0.03824347628444452	546	15
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AC026347.1	0.016355459648319737	263	13
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AC026462.5	0.02335232155961481	328	13
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AC037198.1	0.04768743437747313	662	15
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AC068989.1	0.016443996869450656	218	13
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AC069277.1	0.2951154360966884	2360	20
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AC073896.2	0.03936651386113483	574	15
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AC074033.1	0.033945733662123286	486	14
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AC078923.1	0.7309334142805748	2399	23
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AC083837.1	0.6278480972767289	3381	22
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AC092171.5	0.01585704144059	247	13
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AC097511.1	0.02212496469614917	231	13
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AC103591.3	0.07074356354618079	876	16
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AC104088.1	0.2060151825437253	1609	19
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AC104534.1	0.024815647693969742	366	14
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AC104695.4	0.02961774266084849	446	14
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AC115282.1	0.03671593847098438	531	14
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AC133550.2	0.059445885962911	869	16
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AC136431.1	0.08105716665707462	913	16
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AC243967.2	0.20056422776229776	2277	19
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	ACBD6	1.7079900753040904	9452	24
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	ACOT7	0.22317748037669216	2612	20
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	ACSS3	0.7613260060502206	1427	23
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	ADAMTSL5	0.017332091423966127	262	13
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AF127577.3	0.017672751847000918	268	13
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AFF1	1.9580874371122086	10606	24
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AGAP9	0.10399996250955333	1444	17
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AGFG2	0.16145178164270574	2090	18
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AGPAT2	0.5883698165919348	4856	22
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AGR2	2.7262661073833203	8165	24
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AHCTF1	0.9177934630939232	7000	23
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AHCYL1	0.4944254980705923	5053	22
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AKAP1	0.9192600112039095	6991	23
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AL009179.2	0.0645927820670938	953	16
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AL031428.1	0.3520488654608828	3816	21
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AL035446.2	0.15038992078713115	1184	18
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AL035634.1	0.053989295444852495	781	15
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AL121944.1	0.01917600593737267	284	13
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AL161665.1	0.034569325270751905	529	14
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AL162497.1	0.04416776968572164	636	15
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AL353697.1	0.06008291973136294	867	16
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AL354809.1	0.05595395568234913	743	15
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AL355075.4	0.019605212826210305	285	13
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AL358232.2	0.817953250176438	6177	23
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AL583810.1	0.023404048550872778	353	13
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AL591895.1	0.3252948574320179	3616	21
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AL596223.1	0.02578174009024668	374	14
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	ALDOC	0.04535208027503846	606	15
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	ALG3	0.18356751955548076	2313	19
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	ALG6	0.17685457777951696	2278	19
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	ANAPC1	0.682110878274342	6054	23
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	ANK1	0.01884224059844825	266	13
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	ANKRD11	2.0217005369072467	11183	24
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AP000943.2	0.20596692610355902	2516	19
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AP001043.1	0.01772852915426029	246	13
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AP001462.1	0.03399325057503966	507	14
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AP001610.2	0.01501720592410286	229	13
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AP001831.1	0.3031982255463035	3173	21
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AP003110.1	0.034945752095875346	502	14
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AP003498.2	0.02829178146660993	411	14
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AP005329.2	0.03117232968965231	442	14
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AP2A1	0.15691810205008264	2071	18
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AP5Z1	0.18137204098637452	2414	19
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	APAF1	0.3894733348344169	4170	21
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	APOOL	0.3635830441326343	3907	21
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AQP7	0.02374151122883529	349	13
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	ARF5	0.13281989804257832	1730	18
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	ARHGAP6	0.14447412346809388	1452	18
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	ARHGEF37	0.08342485754306267	1102	17
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	ARHGEF9	0.32478435608871475	3719	21
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	ARL10	0.04296444840643131	661	15
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	ARL17B	0.19910724179511952	2231	19
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	ARMCX4	0.3224727554707728	3400	21
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	ARMCX5-GPRASP2	0.2554010220951264	2944	20
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	ASPHD2	0.021869223943931072	306	13
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	ATG4B	0.37821541129109315	4308	21
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	ATP2A3	0.11866887855116671	1564	18
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	ATP2B4	0.3681177593450245	3371	21
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	ATP2C2	0.8514190790251553	6485	23
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	AZGP1	0.1794540883758109	2003	19
e2f_g2m	technical_positive_control	a	HALLMARK_E2F_TARGETS	control	B3GAT3	0.13819666677727907	1923	18
